"S0718-22952016000100002-chl","La manifestación de lo general en la comedia según Aristóteles","Cifuentes Acuña, Luis","Revista chilena de literatura; (92); 33-51","Revista chilena de literatura","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952016000100002&lang=pt" 
"S1130-63432016000200008-esp","Toxicidad hepática en paciente con cáncer de mama metastásico HER-2(+) en tratamiento con capecitabina y lapatinib","Romero Carreño, Elia, Marcos Rodríguez, José Antonio, Santana Martínez, Sara, Cruz Merino, Luis de la","Farmacia Hospitalaria; 40(2); 134-136","Farmacia Hospitalaria","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200008&lang=pt" 
"S1134-80462016000200006-esp","Tratamiento farmacológico invasivo articular en la artrosis","Benítez Pareja, D., Benítez Pareja, P., Torres Morera, L. M.","Revista de la Sociedad Española del Dolor; 23(2); 88-92","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200006&lang=pt" 
"S1134-80462016000200002-esp","Eficacia de la ropivacaína 0,1% intraperitoneal en el control del dolor postoperatorio en cirugía ginecológica laparoscópica","Ortega Mera, U., González Larrocha, O., Aguirre Aras, J., Mendoza Garces, F., Arizaga Maguregui, A.","Revista de la Sociedad Española del Dolor; 23(2); 56-63","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200002&lang=pt" 
"S1130-63432016000200002-esp","Assessment of the quality of sample labelling for clinical research","Pérez-Huertas, Pablo, Tordera-Baviera, María, Martínez-Nieto, Concepción, Benito-Zazo, Natalia, García-Robles, Ana, Poveda-Andrés, José Luis","Farmacia Hospitalaria; 40(2); 79-89","Farmacia Hospitalaria","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200002&lang=pt" 
"S1130-63432016000200009-esp","Anemia perniciosa en paciente joven: ¿cuál es la mejor vía de administración de la vitamina B12?","Gallego Muñoz, Cristóbal, Manzano Martín, María Victoria","Farmacia Hospitalaria; 40(2); 137-138","Farmacia Hospitalaria","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200009&lang=pt" 
"S1134-80462016000200005-esp","Ibuprofeno intravenoso: experiencia clínica en el tratamiento del dolor postoperatorio","Zuleta-Alarcón, A., Fiorda-Diaz, J., Martínez Ruiz, A., Abad Gurumeta, A., Torres Morera, L.M., Bergese, S.D.","Revista de la Sociedad Española del Dolor; 23(2); 78-87","Revista de la Sociedad Española del Dolor","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462016000200005&lang=pt" 
"S1130-63432016000200006-esp","Hazardous drugs: new challenges, new opportunities","Valero García, Silvia, López Briz, Eduardo, Vila Clérigues, Nieves, Poveda Andrés, José Luis","Farmacia Hospitalaria; 40(2); 124-130","Farmacia Hospitalaria","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200006&lang=pt" 
"S1517-45222016000100054-scl","Epistemología y metodología de la investigación sociológica : reflexiones críticas de nuestras prácticas de investigación","Robertt, Pedro, Lisdero, Pedro","Sociologias; 18(41); 54-83","Sociologias","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222016000100054&lang=pt" 
"S1517-45222016000100292-scl","Democracia participativa na regularização fundiária urbana: o projeto Lomba do Pinheiro, Porto Alegre","Gomes, Ana Maria Isar dos Santos, Steinberger, Marília","Sociologias; 18(41); 292-319","Sociologias","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222016000100292&lang=pt" 
"S2317-17822016000200193-scl","Características do percurso da movimentação mandibular dos diferentes tipos de Doença de Parkinson","Albuquerque, Lucas Carvalho Aragão, Silva, Hilton Justino da","CoDAS; 28(2); 193-196","CoDAS","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822016000200193&lang=pt" 
"S2317-17822016000200190-scl","Dose vocal em professores: correlação com a presença de disfonia","Gama, Ana Cristina Côrtes, Santos, Juliana Nunes, Pedra, Elisângela de Fátima Pereira, Rabelo, Alessandra Terra Vasconcelos, Magalhães, Max de Castro, Casas, Estevam Barbosa de Las","CoDAS; 28(2); 190-192","CoDAS","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822016000200190&lang=pt" 
"S0718-50732016000100003-chl","Comportamiento de tubos circulares de hormigón simple producidos con adición de caucho de neumáticos","Akasaki, J, Fioriti, C, Queiroz, R, Fugii, A, Pinheiro, J","Revista ingeniería de construcción; 31(1); 27-36","Revista ingeniería de construcción","Inglês, Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732016000100003&lang=pt" 
"S0718-50732016000100001-chl","Análisis de las causas y consecuencias de los accidentes laborales ocurridos en dos proyectos de construcción","González, A., Bonilla, J., Quintero, M., Reyes, C., Chavarro, A.","Revista ingeniería de construcción; 31(1); 05-16","Revista ingeniería de construcción","Inglês, Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732016000100001&lang=pt" 
"S0718-50732016000100005-chl","Seguridad vial en carreteras rurales de dos carriles","García, R, Abreu, L","Revista ingeniería de construcción; 31(1); 54-60","Revista ingeniería de construcción","Inglês, Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732016000100005&lang=pt" 
"S1130-63432016000200003-esp","Influence of pharmacotherapy complexity on compliance with the therapeutic objectives for HIV+ patients on antiretroviral treatment concomitant with therapy for dyslipidemia: INCOFAR Project","Jiménez Galán, Rocío, Montes Escalante, Inés María, Morillo Verdugo, Ramón","Farmacia Hospitalaria; 40(2); 90-101","Farmacia Hospitalaria","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432016000200003&lang=pt" 
