"S0074-02762008000100010-scl","Aedes aegypti, Aedes albopictus, and dengue in Argentina: current knowledge and future directions","Vezzani, Darío, Carbajo, Aníbal E","Memórias do Instituto Oswaldo Cruz; 103(1); 66-74","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000100010&lang=pt" 
"S1516-84842008000100019-scl","Aplasia pura de série vermelha secundária a parvovirose em transplantado renal","Duarte, Gustavo C., Fattori, André, Vasallo, José, Metze, Irene Lorand","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 70-70","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100019&lang=pt" 
"S1516-84842008000100016-scl","Hemoterapia e febre Dengue","Ramos, Estácio F.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 64-66","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100016&lang=pt" 
"S1516-84842008000100002-scl","Hemoglobinopatias e talassemias: as tecnologias de identificação devem ser ampliadas em neonatos?","Naoum, Paulo Cesar","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 1-2","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100002&lang=pt" 
"S1516-84842008000100007-scl","Aloimunidade contra antígenos HLA de classe I em pacientes com síndromes mielodisplásicas e anemia aplástica","Arruda, Daisy M. M., Silva, Silvia F. R., Silva, Sônia L., Pitombeira, Maria Helena, Campos, Henry H., Mota, Rosa M. S., Naidu, Talapala G.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 18-23","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100007&lang=pt" 
"S1516-84842008000100008-scl","Prevalência de talassemias e hemoglobinas variantes em pacientes portadores de lúpus eritematoso sistêmico","Castro, Frank S., Silva, Nilzio A., Melo-Reis, Paulo R., Dias-Penna, Karlla G. B., Silva, Cláudio B., Brandão, Natália A. A., Cantero, Rosane M., Ferreira, Tatiana D. S., Chen, Lee C.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 24-28","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100008&lang=pt" 
"S1516-84842008000100001-scl","Celso Carlos de Campos Guerra","Ruiz, Milton Artur","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 1-1","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100001&lang=pt" 
"S1516-84842008000100003-scl","Aloimunização em pacientes com insuficiência medular","Magalhães, Silvia M. M.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 2-3","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100003&lang=pt" 
"S1516-84842008000100004-scl","Mutações do gene p53 em linfomas de Burkitt: muito além do gene c-myc","Kerbauy, Fábio Rodrigues","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 4-4","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100004&lang=pt" 
"S1516-84842008000100017-scl","Sarcoma granulocítico com apresentação inicial cutânea e ganglionar","Silva, Herivaldo F., Benevides, Verônica M., Ribeiro, Rodrigo M., Franck, Germana, Castro, Alana J. M., Rocha Filho, Francisco D., Ferreira, Francisco V. A.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 66-68","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100017&lang=pt" 
"S1516-84842008000100010-scl","Linfomas não-Hodgkin extranodais em Salvador-Bahia: aspectos clínicos e classificação histopatológica segundo a OMS-2001","Silva Neto, Marinho M., Jalil, Emília M., Araújo, Iguaracyra B. O.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 36-40","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100010&lang=pt" 
"S1516-84842008000100015-scl","Impacto da doação de sangue nos depósitos de ferro do organismo de doadores","Mousinho-Ribeiro, Rita C., Sousa, Gabriella P., Nunes, Thiago M., Neves, Marcelo C.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 62-64","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100015&lang=pt" 
"S1516-84842008000100011-scl","Resistência ao tratamento no linfoma de Burkitt: associação com mutações específicas no gene TP53?","Magluta, Eliane P. S., Klumb, Claudete E.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 41-46","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100011&lang=pt" 
"S1516-84842008000100013-scl","Linfoma primário do sistema nervoso central","Bellesso, Marcelo, Bizzetto, Renata, Pereira, Juliana, Beitler, Beatriz, Pracchia, Luis Fernando, Chamone, Dalton A. S.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 54-60","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100013&lang=pt" 
"S1516-84842008000100014-scl","Alternative method of smearing samples on slides facilitate visualization of hemoglobin H inclusion bodies in alpha thalassemia","Mendiburu, Carlos F., Bonini-Domingos, Claudia R.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 61-62","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100014&lang=pt" 
