"S0120-62302010000200013-col","Técnica robusta de marca de agua basada en normalización de imágenes","Hernández, Manuel Cedillo, Nakano Miyatake, Mariko, Pérez Meana, Héctor","Revista Facultad de Ingeniería Universidad de Antioquia; (52); 147-160","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000200013&lang=pt" 
"S0102-33062010000100010-scl","Relação entre as variáveis morfométricas extraídas de dados SRTM (Shuttle Radar Topography Mission) e a vegetação do Parque Nacional de Brasília","Bispo, Polyanna da Conceição, Valeriano, Márcio de Morisson, Kuplich, Tatiana Mora","Acta Botanica Brasilica; 24(1); 96-103","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100010&lang=pt" 
"S0102-33062010000100011-scl","Palinologia de espécies de Nyctaginaceae Juss. ocorrentes nas restingas do estado do Rio de Janeiro, Brasil","Souza, Mariana Albuquerque de, Mendonça, Cláudia Barbieri Ferreira, Gonçalves-Esteves, Vania","Acta Botanica Brasilica; 24(1); 104-110","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100011&lang=pt" 
"S0102-33062010000100012-scl","Taxonomia do gênero Euploca Nutt. (Heliotropiaceae) no Brasil","Melo, José Iranildo Miranda de, Semir, João","Acta Botanica Brasilica; 24(1); 111-132","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100012&lang=pt" 
"S0102-33062010000100014-scl","O gênero Hantzschia Grunow (Nitzschiaceae, Bacillariophyta) em ambientes lacustres na Planície Costeira do Rio Grande do Sul, Brasil","Bes, Daniela, Torgan, Lezilda Carvalho","Acta Botanica Brasilica; 24(1); 146-152","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100014&lang=pt" 
"S0102-33062010000100015-scl","Espécies de Parmotrema (Parmeliaceae, Ascomycota) do litoral centro-sul do Estado de São Paulo: II. Grupos químicos norstíctico e salazínico","Marcelli, Marcelo Pinto, Benatti, Michel Navarro","Acta Botanica Brasilica; 24(1); 153-168","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100015&lang=pt" 
"S0102-33062010000100016-scl","Allelopathic potential of bark and leaves of Esenbeckia leiocarpa Engl. (Rutaceae)","Souza, Flaviana Maluf, Gandolfi, Sergius, Perez, Sonia Cristina Juliano Gualtieri de Andrade, Rodrigues, Ricardo Ribeiro","Acta Botanica Brasilica; 24(1); 169-174","Acta Botanica Brasilica","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100016&lang=pt" 
"S0102-33062010000100017-scl","Diversidade de Leguminosae em uma área de savana do estado de Roraima, Brasil","Flores, Andréia Silva, Rodrigues, Rodrigo Schütz","Acta Botanica Brasilica; 24(1); 175-183","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100017&lang=pt" 
"S0102-33062010000100019-scl","Musgos Pleurocárpicos da Chapada da Ibiapaba, Ceará, Brasil","Oliveira, Hermeson Cassiano de, Bastos, Cid José Passos","Acta Botanica Brasilica; 24(1); 193-204","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100019&lang=pt" 
"S0102-33062010000100020-scl","Estratégia de crescimento clonal e fenologia de Syngonanthus chrysanthus Ruhland (Eriocaulaceae) nas baixadas entre dunas da Praia da Joaquina, Florianópolis, SC, Brasil","Gütschow-Bento, Lúcia Helena, Castellani, Tânia Tarabini, Lopes, Benedito Cortês, Godinho, Péricles da Silva","Acta Botanica Brasilica; 24(1); 205-213","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100020&lang=pt" 
"S0102-33062010000100021-scl","Variação temporal do fitoplâncton em três praias urbanas do litoral sul do estado de Pernambuco, Nordeste do Brasil","Ferreira, Leandro Cabanez, Cunha, Maria da Glória Gonçalves da Silva, Koening, Maria Luise, Feitosa, Fernando Antônio do Nascimento, Santiago, Marilene Felipe, Muniz, Kátia","Acta Botanica Brasilica; 24(1); 214-224","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100021&lang=pt" 
"S0102-33062010000100027-scl","Spatial patterns of tree community dynamics are detectable in a small (4 ha) and disturbed fragment of the Brazilian Atlantic forest","Machado, Evandro Luiz Mendonça, Oliveira-Filho, Ary Teixeira de","Acta Botanica Brasilica; 24(1); 250-261","Acta Botanica Brasilica","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100027&lang=pt" 
"S0102-33062010000100029-scl","Limitações ao uso de espécies florestais nativas pode contribuir com a erosão do conhecimento ecológico tradicional e local de agricultores familiares","Zuchiwschi, Elaine, Fantini, Alfredo Celso, Alves, Antonio Carlos, Peroni, Nivaldo","Acta Botanica Brasilica; 24(1); 270-282","Acta Botanica Brasilica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062010000100029&lang=pt" 
"S0101-98802010000100003-scl","Manometria Anorretal no Divertículo de Reto","Martinez, Carlos Augusto Real, Palma, Rogério Tadeu, Crepaldi Filho, René, Rezende Júnior, Hermínio Cabral de, Nonose, Ronaldo, Margarido, Nelson Fontana","Revista Brasileira de Coloproctologia; 30(1); 23-30","Revista Brasileira de Coloproctologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802010000100003&lang=pt" 
