"S1028-47962007000100002-cub","Revista Cubana de Plantas Medicinales (1998-2006)","Rodríguez Luis, Yraida","Revista Cubana de Plantas Medicinales; 12(1); -","Revista Cubana de Plantas Medicinales","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962007000100002&lang=pt" 
"S1415-47572007000300030-scl","Connexins in the early development of the African clawed frog Xenopus laevis (Amphibia): The role of the connexin43 carboxyl terminal tail in the establishment of the dorso-ventral axis","Cofre, Jaime, Abdelhay, Eliana","Genetics and Molecular Biology; 30(2); 483-493","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300030&lang=pt" 
"S0366-69132007000100008-scl","Síntese de pigmentos cerâmicos por precipitação química","Almeida, R. N. de, Santos, S. F., Sampaio, J. A., Luz, A. B. da, Ogasawara, T., Andrade, M. C. de","Cerâmica; 53(325); 57-61","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000100008&lang=pt" 
"S0366-69132007000100001-scl","Editorial","","Cerâmica; 53(325); -","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000100001&lang=pt" 
"S0101-98802007000100008-scl","Reprodutibilidade de laudos de uma mesma manometria segundo diferentes examinadores","Cesar, Maria Auxiliadora Prolungatti, Klug, Wilmar Artur, Capelhuchnick, Peretz, Ortiz, Jorge Alberto, Mantovani, Anandréa Piva, Antunes, Carlos André de Barros, Souza, Ruy Charles Cardoso de, Vasconcelos, Cyntia Daniela Resende de","Revista Brasileira de Coloproctologia; 27(1); 58-62","Revista Brasileira de Coloproctologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802007000100008&lang=pt" 
"S0101-98802007000100012-scl","Histiocitose de células de Langerhans em margem anal: relato de caso e revisão da literatura","Magno, Jaime Coelho Carlos, D&#039;Almeida, Dianice Gallo, Magalhães, José Pinheiro, Pires, Vilmar José, Araújo, Mônica Leite de, Miranda, Cláudia Barreto de, Nagel, Janaina","Revista Brasileira de Coloproctologia; 27(1); 83-88","Revista Brasileira de Coloproctologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802007000100012&lang=pt" 
"S0101-98802007000100003-scl","Câncer de cólon: como diagnosticá-lo? Trabalho prospectivo","Silva, Edson Jurado da, Freire, Daniel, Souza, Yeda de, Almeida, Eleodoro","Revista Brasileira de Coloproctologia; 27(1); 20-25","Revista Brasileira de Coloproctologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802007000100003&lang=pt" 
"S0101-98802007000100009-scl","Efeito da drenagem abdominal na cicatrização de anastomoses colônicas: estudo experimental em ratos","Ortiz, Douglas Falleiros, Lauand, Felipe, Campos, Antonio Dorival, Rocha, José Joaquim Ribeiro da, Feres, Omar","Revista Brasileira de Coloproctologia; 27(1); 63-68","Revista Brasileira de Coloproctologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802007000100009&lang=pt" 
"S0101-98802007000100001-scl","Variabilidade interobservador no diagnóstico histológico dos pólipos colorretais","Cerato, Marlise Mello, Cerato, Nilo Luiz, Meurer, Luise, Edelweissa, Maria Isabel, Pütten, Antônio Carlos, Golbspan, Liane","Revista Brasileira de Coloproctologia; 27(1); 7-15","Revista Brasileira de Coloproctologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802007000100001&lang=pt" 
"S0366-69132007000100007-scl","Processo de hidratação e os mecanismos de atuação dos aditivos aceleradores e retardadores de pega do cimento de aluminato de cálcio","Garcia, J. R., Oliveira, I. R. de, Pandolfelli, V. C.","Cerâmica; 53(325); 42-56","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000100007&lang=pt" 
"S1415-47572007000300021-scl","Diallel analysis of fruit set in Hevea brasiliensis Muell. Arg.","Omokhafe, Kenneth O., Akpobome, Frederick A., Nasiru, Ibrahim","Genetics and Molecular Biology; 30(2); 428-430","Genetics and Molecular Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572007000300021&lang=pt" 
"S0100-54052007000100007-scl","Produção e avaliação da sobrevivência de estruturas de resistência de fungos fitopatogênicos habitantes do solo","Bueno, César Júnior, Ambrósio, Márcia Michelle de Queiroz, Souza, Nilton Luiz de","Summa Phytopathologica; 33(1); 47-55","Summa Phytopathologica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052007000100007&lang=pt" 
"S0004-282X2007000100001-scl","Arquivos de Neurosiquiatria e a Academia Brasileira de Neurologia","França, Antonio Spina, Livramento, José Antonio, Machado, Luís dos Ramos","Arquivos de Neuro-Psiquiatria; 65(1); -","Arquivos de Neuro-Psiquiatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100001&lang=pt" 
"S0101-41612007000100009-scl","Resenha Bibliográfica","Cunha, André Moreira","Estudos Econômicos (São Paulo); 37(1); 235-240","Estudos Econômicos (São Paulo)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612007000100009&lang=pt" 
"S0001-37652007000100008-scl","Allosteric regulation of 6-phosphofructo-1-kinase activity of fat body and flight muscle from the bloodsucking bug Rhodnius prolixus","Alves, Gutemberg G., Marinho-Carvalho, Monica M., Atella, Georgia C., Silva-Neto, Mario A.C., Sola-Penna, Mauro","Anais da Academia Brasileira de Ciências; 79(1); 53-62","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100008&lang=pt" 
"S0101-41612007000100004-scl","Individualismo interativo: um ensaio sobre o individualismo metodológico de Hayek","Kerstenetzky, Celia Lessa","Estudos Econômicos (São Paulo); 37(1); 101-128","Estudos Econômicos (São Paulo)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612007000100004&lang=pt" 
"S0101-41612007000100005-scl","Diferenciais salariais inter-regionais, interindustriais e efeitos fixos individuais: uma análise a partir de Minas Gerais","Freguglia, Ricardo da Silva, Menezes-Filho, Naercio A., Souza, Denis Barreto de","Estudos Econômicos (São Paulo); 37(1); 129-150","Estudos Econômicos (São Paulo)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612007000100005&lang=pt" 
"S0001-37652007000100007-scl","Erratum to &#039;&#039;Stereological tools in biomedical research&#039;&#039;: an Acad Bras Cienc 75(2003): 469-486","Mandarim-de-Lacerda, Carlos A.","Anais da Academia Brasileira de Ciências; 79(1); 51-51","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100007&lang=pt" 
