"S0102-76382015000500001-scl","Overcoming Obstacles","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 30(5); I-II","Brazilian Journal of Cardiovascular Surgery","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382015000500001&lang=pt" 
"S0120-87482015000400004-col","Caracterización clínica, bioquímica e imagenológica en una cohorte de pacientes diagnosticados con hiperglicinemia no cetósica clásica: estudio ambispectivo 2000-2014, Medellín, Colombia","Trujillo Gómez, Juliana, Tobón Carvajal, Sandra Milena, Ortiz Giraldo, Blair, Mesa Restrepo, Sandra Catalina, Vélez Rengifo, Gabriel Jaime, Cornejo Ochoa, José William","Acta Neurológica Colombiana; 31(4); 378-384","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400004&lang=pt" 
"S0120-87482015000400016-col","Guía de práctica clínica para el diagnóstico, tratamiento y rehabilitación del episodio agudo de ataque cerebrovascular en población mayor de 18 años: de las recomendaciones a su implementación","Pardo Turriago, Rodrigo","Acta Neurológica Colombiana; 31(4); 462-467","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400016&lang=pt" 
"S0120-87482015000400012-col","Linfoma leptomeníngeo primario. Reporte de tres casos y revisión de la literatura","González Trujillo, Fernando, Lozano Castillo, Alfonso Javier, Romero Rojas, Alfredo Ernesto, Messa Botero, Oscar Alberto, Chinchilla Olaya, Sandra Isabel, Penagos González, Pedro José, Zubieta Vega, Camilo","Acta Neurológica Colombiana; 31(4); 432-439","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400012&lang=pt" 
"S0120-87482015000400015-col","Santiago Ramón y Cajal, neurocientífico y pintor","Palacios Sánchez, Leonardo, Vergara Méndez, Laura Daniela, Liévano, Juan Pablo, Guerrero, Alejandro","Acta Neurológica Colombiana; 31(4); 454-461","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400015&lang=pt" 
"S0120-87482015000400009-col","Presentación tardía de una encefalopatía de Wernicke tras gastrectomía por adenocarcinoma gástrico: a propósito de un caso","Palazón Cabanes, Begoña, Martínez Lerma, Eduardo José, Fuentes Fernández, Ignacio, Hernández Clares, Rocío","Acta Neurológica Colombiana; 31(4); 412-416","Acta Neurológica Colombiana","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87482015000400009&lang=pt" 
"S0213-91112015000500019-esp","Emulando a Plutarco, &quot;la doctora no solo ha de ser una buena profesional, sino que también ha de parecerlo","Laxe, Sara, Sainz, María, Castaño-Monsalve, Beatriz","Gaceta Sanitaria; 29(5); 396-396","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500019&lang=pt" 
"S0213-91112015000500013-esp","Factores asociados a recibir la vacunación antigripal en profesionales de atención primaria","Montserrat-Capdevila, Josep, Godoy, Pere, Marsal, Josep Ramon, Barbé-Illa, Ferran","Gaceta Sanitaria; 29(5); 383-386","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500013&lang=pt" 
"S0213-91112015000500015-esp","Electronic clinical records in primary care for estimating disease burden and management: an example of COPD","Verde-Remeseiro, Luis, López-Pardo, Estrella, Ruano-Ravina, Alberto, Gude-Sampedro, Francisco, Castro-Calvo, Ramón","Gaceta Sanitaria; 29(5); 390-392","Gaceta Sanitaria","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500015&lang=pt" 
"S0213-91112015000500001-esp","El reto de la cronicidad en España: mejor transformar que racionar","Bengoa Rentería, Rafael","Gaceta Sanitaria; 29(5); 323-325","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500001&lang=pt" 
"S0718-84712015000100022-chl","Vasilis Kolonas: La Ciudad El espacio urbano en C. P. Kavafis","Castillo Didier, Miguel","Byzantion nea hellás; (34); 367-369","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100022&lang=pt" 
"S0718-84712015000100020-chl","Ramón Muntaner: La expedición de los catalanes al Oriente Fragmento de la Crónica","Castillo Didier, Miguel","Byzantion nea hellás; (34); 362-364","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100020&lang=pt" 
"S0718-84712015000100021-chl","","Castillo Didier, Miguel","Byzantion nea hellás; (34); 365-366","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100021&lang=pt" 
"S0718-84712015000100016-chl","","Castillo Didier, Miguel","Byzantion nea hellás; (34); 349-352","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100016&lang=pt" 
"S0718-84712015000100015-chl","EMANUIL KRIARÁS","","Byzantion nea hellás; (34); 341-345","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100015&lang=pt" 
"S0718-84712015000100017-chl","","García Cataldo, Héctor","Byzantion nea hellás; (34); 353-356","Byzantion nea hellás","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-84712015000100017&lang=pt" 
