"S0717-34582010000400009-chl","Valorization of raw glycerol for citric acid production by Yarrowia lipolytica yeast","Rywinska, Anita, Rymowicz, Waldemar, Marcinkiewicz, Marta","Electronic Journal of Biotechnology; 13(4); 9-10","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000400009&lang=pt" 
"S1413-81232010000400025-spa","Participação social na saúde mental: espaço de construção de cidadania, formulação de políticas e tomada de decisão","Guimarães, José Maria Ximenes, Jorge, Maria Salete Bessa, Maia, Regina Claudia Furtado, Oliveira, Lucia Conde de, Morais, Ana Patrícia Pereira, Lima, Marcos Paulo de Oliveira, Assis, Marluce Maria Araújo, Santos, Adriano Maia dos","Ciência &amp; Saúde Coletiva; 15(4); 2113-2122","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400025&lang=pt" 
"S1413-81232010000400024-spa","The influence of religiosity on health","Alves, Rômulo Romeu da Nóbrega, Alves, Humberto da Nóbrega, Barboza, Raynner Rilke Duarte, Souto, Wedson de Medeiros Silva","Ciência &amp; Saúde Coletiva; 15(4); 2105-2111","Ciência &amp; Saúde Coletiva","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400024&lang=pt" 
"S1413-81232010000400023-spa","A mídia e o corpo: o que o jovem tem a dizer?","Conti, Maria Aparecida, Bertolin, Maria Natacha Toral, Peres, Stela Verzinhasse","Ciência &amp; Saúde Coletiva; 15(4); 2095-2103","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400023&lang=pt" 
"S1413-81232010000400022-spa","Direito humano à alimentação adequada: um olhar urbano","Casemiro, Juliana Pereira, Valla, Victor Vincent, Guimarães, Maria Beatriz Lisboa","Ciência &amp; Saúde Coletiva; 15(4); 2085-2093","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400022&lang=pt" 
"S1413-81232010000400021-spa","Morbidade por acidentes de transporte entre jovens de Goiânia, Goiás","Caixeta, Carlos Roberto, Minamisava, Ruth, Oliveira, Lizete Malagoni de Almeida Cavalcante, Brasil, Virginia Visconde","Ciência &amp; Saúde Coletiva; 15(4); 2075-2084","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400021&lang=pt" 
"S1413-81232010000400019-spa","Características e limites do mestrado profissional na área da Saúde: estudo com egressos da Fundação Oswaldo Cruz","Hortale, Virginia Alonso, Leal, Maria do Carmo, Moreira, Carlos Otávio Fiúza, Aguiar, Adriana Cavalcanti de","Ciência &amp; Saúde Coletiva; 15(4); 2051-2058","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400019&lang=pt" 
"S1413-81232010000400016-spa","Avaliação dos egressos do curso de especialização em Saúde da Família no Espírito Santo, Brasil","Maciel, Ethel Leonor Noia, Figueiredo, Pryscilla Formiga, Prado, Thiago Nascimento do, Galavote, Heleticia Scabelo, Ramos, Maria Cristina, Araújo, Maristela Dalbello de, Lima, Rita de Cássia Duarte","Ciência &amp; Saúde Coletiva; 15(4); 2021-2028","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400016&lang=pt" 
"S1413-81232010000400013-spa","Produção científica dos cursos de pós-graduação em Saúde Coletiva no período 1998-2006","Viacava, Francisco","Ciência &amp; Saúde Coletiva; 15(4); 1977-1988","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400013&lang=pt" 
"S1413-81232010000400012-spa","Epidemiologia e Saúde Coletiva: tendências da produção epidemiológica brasileira quanto ao volume, indexação e áreas de investigação - 2001 a 2006","Turci, Silvana Rubano Barretto, Guilam, Maria Cristina Rodrigues, Câmara, Maria Clara Coelho","Ciência &amp; Saúde Coletiva; 15(4); 1967-1976","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400012&lang=pt" 
"S1413-81232010000400010-spa","Dimensões qualitativas na produção científica, tecnológica e na inovação em Saúde Coletiva","Luz, Madel Therezinha, Mattos, Rafael da Silva","Ciência &amp; Saúde Coletiva; 15(4); 1945-1953","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400010&lang=pt" 
"S1413-81232010000400008-spa","A pós-graduação em Saúde Coletiva no Brasil: trajetória","Nunes, Everardo Duarte, Ferreto, Lirane Elize, Barros, Nelson Filice de","Ciência &amp; Saúde Coletiva; 15(4); 1923-1934","Ciência &amp; Saúde Coletiva","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232010000400008&lang=pt" 
