"S0120-35842014000200005-col","¿Edificar o educar?: Impacto de los megacolegios en pruebas estandarizadas Saber 11°","Velasco Rodríguez, Tatiana","Desarrollo y Sociedad; (74); 181-223","Desarrollo y Sociedad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35842014000200005&lang=pt" 
"S1688-499X2014000100002-ury","LA CONTRIBUCIÓN DE URUGUAY PARA OPERACIONES DE PAZ DE NACIONES UNIDAS: ACERCA DE LAS MOTIVACIONES Y LA INTERPRETACIÓN DE SU RECORD","González Guyer, Julián","Revista Uruguaya de Ciencia Política; 23(1); 41-72","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100002&lang=pt" 
"S1688-499X2014000200003-ury","DIMENSIONES COLECTIVAS, RELACIONALES Y SUPRANACIONALES EN LA CONSTRUCCIÓN DE UNA AGENDA LEGISLATIVA DE DERECHOS HUMANOS DE MUJERES EN AMÉRICA LATINA","Rodríguez Gustá, Ana Laura, Madera, Nancy","Revista Uruguaya de Ciencia Política; 23(spe); 37-64","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200003&lang=pt" 
"S1688-499X2014000100004-ury","LA POLÍTICA COMPARADA EN ARGENTINA, BRASIL, COLOMBIA Y MÉXICO","Lucca, Juan Bautista","Revista Uruguaya de Ciencia Política; 23(1); 101-118","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100004&lang=pt" 
"S1688-499X2014000100001-ury","¿SOCIOS DE MENOR NIVEL?: APORTES PARA EL ESTUDIO DE LAS COALICIONES SUBNACIONALES EN SISTEMAS POLÍTICOS MULTINIVEL","Cruz, Facundo","Revista Uruguaya de Ciencia Política; 23(1); 11-39","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100001&lang=pt" 
"S1688-499X2014000100003-ury","LOS CENTROS DE INVESTIGACIÓN PRIVADOS (THINK TANK) Y LA OPOSICIÓN EN EL REGIMEN AUTORITARIO CHILENO*","Huneeus, Carlos, Cuevas, Rodrigo, Hernández, Francisco","Revista Uruguaya de Ciencia Política; 23(1); 73-99","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000100003&lang=pt" 
"S0041-90602014000200010-col","LA CONSTITUCIONALIZACIÓN DEL DERECHO EN EL ORDENAMIENTO JURÍDICO COLOMBIANO","Suárez-Manrique, Wilson Yesid","Vniversitas; (129); 319-354","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200010&lang=pt" 
"S0041-90602014000200011-col","LA DONACIÓN EN EL CÓDIGO CIVIL ESPAÑOL: NOTAS SOBRE LA CAPACIDAD DE LAS PARTES","Torrelles-Torrea, Esther","Vniversitas; (129); 355-386","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200011&lang=pt" 
"S0041-90602014000200012-col","EL RÉGIMEN DE EXENCIÓN DE RESPONSABILIDAD DE LOS ISP POR INFRACCIONES DE PROPIEDAD INTELECTUAL EN EL TLC COLOMBIA-ESTADOS UNIDOS: UNA EXPLICACIÓN A PARTIR DE LA DMCA Y LA DCE","Woolcott, Olenka, Flórez, Germán D","Vniversitas; (129); 387-418","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200012&lang=pt" 
"S0041-90602014000200009-col","PROYECTO DE ATENCIÓN A VÍCTIMAS DE VIOLENCIA SEXUAL EN EL CONSULTORIO JURÍDICO DE LA PONTIFICIA UNIVERSIDAD JAVERIANA","Sampedro-Arrubla, Julio Andrés, Suelt-Cock, Vanessa, Quiñones-Camargo, Consuelo, Coronado-Díaz, Javier D","Vniversitas; (129); 277-317","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200009&lang=pt" 
"S0041-90602014000200008-col","INDEMNIZACIÓN DE PERJUICIOS POR VICIOS REDHIBITORIOS EN EL CÓDIGO CIVIL CHILENO-COLOMBIANO","Oviedo-Albán, Jorge","Vniversitas; (129); 239-276","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200008&lang=pt" 
"S0041-90602014000200003-col","LA BUENA FE EN LA ETAPA PRECONTRACTUAL","Borda, Alejandro","Vniversitas; (129); 39-79","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200003&lang=pt" 
"S0041-90602014000200002-col","CRIMES AGAINST HUMANITY: GLOBAL JUSTICE AND THE HUMAN RIGHTS DISCOURSE","Bernal-Bermúdez, Laura","Vniversitas; (129); 17-38","Vniversitas","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200002&lang=pt" 
"S0041-90602014000200001-col","EL TIEMPO EN LA UNIVERSIDAD","Gaitán-Mahecha, Bernardo","Vniversitas; (129); 11-15","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200001&lang=pt" 
"S0041-90602014000200007-col","DE LA CAUSALIDAD ADECUADA A LA IMPUTACIÓN OBJETIVA EN LA RESPONSABILIDAD CIVIL COLOMBIANA","Rojas-Quiñones, Sergio, Mojica-Restrepo, Juan Diego","Vniversitas; (129); 189-238","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200007&lang=pt" 
"S0041-90602014000200006-col","LA POLÍTICA EN EDUCACIÓN COMO DETERMINANTE DE DESARROLLO ECONÓMICO: EL CASO DE LA EDUCACIÓN DE MUJERES Y MENORES DE EDAD COMO VARIABLE PARA LA REDUCCIÓN DE LAS TASAS DE MORTALIDAD (II)","Gómez-Pinto, Luis Ricardo","Vniversitas; (129); 135-188","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200006&lang=pt" 
"S0041-90602014000200005-col","LA SUPERACIÓN DEL MONOPOLIO PROTECCIONISTA DE LOS DERECHOS HUMANOS EN EL ESTADO CONSTITUCIONAL MEXICANO, A PARTIR DE LA REFORMA AL ARTÍCULO PRIMERO CONSTITUCIONAL","Flores-Martínez, Alejandra, Uribe-Arzate, Enrique","Vniversitas; (129); 103-134","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200005&lang=pt" 
"S0041-90602014000200004-col","ANÁLISIS DE LAS NUEVAS PRERROGATIVAS DEL AUTOR SOBRE LAS OBRAS DERIVADAS DE LA SUYA -A LA LUZ DEL ARTÍCULO 21 DEL TRLPI EN ESPAÑA","Contreras-Jaramillo, Juan Camilo","Vniversitas; (129); 81-102","Vniversitas","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602014000200004&lang=pt" 
"S1688-499X2014000200004-ury","IDEAS, LEGADOS Y ESTRATEGIAS POLÍTICAS EN LA REFORMA DE LAS REGLAS DE SELECCIÓN DE CANDIDATOS: LA LEY DE CUOTAS PIONERA DE ARGENTINA","Caminotti, Mariana","Revista Uruguaya de Ciencia Política; 23(spe); 65-85","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200004&lang=pt" 
"S1688-499X2014000200007-ury","Representación de las mujeres y designaciones a comisiones legislativas: El caso de las provincias argentinas","Barnes, Tiffany D.","Revista Uruguaya de Ciencia Política; 23(spe); 135-163","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200007&lang=pt" 
"S1688-499X2014000200006-ury","Equilibrio de género en las comisiones y cómo impacta sobre la participación: Evidencia de la Asamblea Legislativa de Costa Rica","Funk, Kendall, Taylor-Robinson, Michelle M.","Revista Uruguaya de Ciencia Política; 23(spe); 111-134","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200006&lang=pt" 
"S1688-499X2014000200001-ury","PRESENTACIÓN","Johnson, Niki","Revista Uruguaya de Ciencia Política; 23(spe); 7-14","Revista Uruguaya de Ciencia Política","Espanhol","2014","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2014000200001&lang=pt" 
"S1027-152X2014000300005-mex","Citocininas y protector floral para incrementar la calidad del botón floral en rosa de corte","Jarquín-Nieto, Ignacio Antonio, Rodríguez-Maciel, J. Concepción, Lagunes-Tejeda, Ángel, Llanderal-Cázares, Celina, Pinto, Víctor Manuel, Nava-Díaz, Cristian, Silva-Aguayo, Gonzalo","Revista Chapingo. Serie horticultura; 20(3); 297-305","Revista Chapingo. Serie horticultura","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1027-152X2014000300005&lang=pt" 
"S1665-12002014000200004-mex","Los géneros como efectos de sentido: para una semiótica de la cultura","Nanni, Antonio","Tópicos del seminario; (32); 59-92","Tópicos del seminario","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-12002014000200004&lang=pt" 
"S1665-12002014000200005-mex","El principio de inmanencia como fundamento de la epistemología semiótica","Paolucci, Claudio","Tópicos del seminario; (32); 93-122","Tópicos del seminario","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-12002014000200005&lang=pt" 
"S1665-12002014000200007-mex","Hjelmslev y el acontecimiento","Martins de Souza, Paula","Tópicos del seminario; (32); 135-156","Tópicos del seminario","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-12002014000200007&lang=pt" 
"S0080-62342014000800197-scl","The Brazilian policy for reduction of accidents and violence aligns with international perspectives?","Sakata, Karen Namie, Egry, Emiko Yoshikawa, Narchi, Nádia Zanon","Revista da Escola de Enfermagem da USP; 48(spe2); 197-203","Revista da Escola de Enfermagem da USP","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342014000800197&lang=pt" 
"S0080-62342014000800190-scl","Nursing Supervision: Studying the “Case” of the phenomenon of interorganizational articulation Nursing School and Hospital","Macedo, Ana Paula Morais de Carvalho","Revista da Escola de Enfermagem da USP; 48(spe2); 190-196","Revista da Escola de Enfermagem da USP","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342014000800190&lang=pt" 
