"S1519-69842014000200501-scl","Loss of desiccation tolerance in Copaifera langsdorffii Desf. seeds during germination","Pereira, WVS., Faria, JMR., Tonetti, OAO, Silva, EAA.","Brazilian Journal of Biology; 74(2); 501-508","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000200501&lang=pt" 
"S1853-70812014000100008-arg","Gabriela Irrázabal. Bioética y Catolicismo.: Entrenamiento e intervenciones públicas desde la bioética personalista en Argentina (1999-2012)","Prieto, Sol","Sociedad y religión; 24(41); 204-209","Sociedad y religión","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-70812014000100008&lang=pt" 
"S1578-84232014000200002-esp","Evaluación de la eficacia de la terapia psicológica y nutricional a través de la composición corporal y somatotipo en pacientes afectadas por Trastornos de la Conducta Alimentaria","Álvarez-Malé, María Luisa, Palomino Martín, Antonio, González Martel, Verónica, Quiroga Escudero, Miriam E.","Cuadernos de Psicología del Deporte; 14(2); 13-20","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200002&lang=pt" 
"S1578-84232014000200001-esp","Una más","López García, Juan José, Garcés de Los Fayos Ruiz, Enrique J.","Cuadernos de Psicología del Deporte; 14(2); 9-10","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200001&lang=pt" 
"S1578-84232014000200008-esp","Adaptación de la Escala Multidimensional de Orientaciones hacia la Deportividad al contexto del fútbol alevín","Lamoneda Prieto, J., Huertas Delgado, F.J., Córdoba Caro, L.G., García Preciado, A.V.","Cuadernos de Psicología del Deporte; 14(2); 71-80","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200008&lang=pt" 
"S1578-84232014000200016-esp","","Bohórquez Gómez-Millán, M. Rocío","Cuadernos de Psicología del Deporte; 14(2); 153-154","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200016&lang=pt" 
"S1578-84232014000200012-esp","Perfil de flexibilidad de la extremidad inferior en jugadores senior de balonmano","Cejudo, Antonio, Sainz de Baranda, Pilar, Ayala, Francisco, Santonja, Fernando","Cuadernos de Psicología del Deporte; 14(2); 111-120","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200012&lang=pt" 
"S1578-84232014000200015-esp","Motivos para participar en competiciones de resistencia en corredores urbanos de Chile","Maureira, Fernando","Cuadernos de Psicología del Deporte; 14(2); 145-150","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200015&lang=pt" 
"S1578-84232014000200005-esp","Una nueva medida tridimensional del estado de ánimo deportivo: el POMS-VIC","Vega Marcos, R. De la, Ruiz Barquín, R., Borges Hernández, P.J., Tejero-González, C.M.","Cuadernos de Psicología del Deporte; 14(2); 37-46","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200005&lang=pt" 
"S1578-84232014000200010-esp","Validación y fiabilidad del dispositivo Haefni Health System 1.0 en la medición de la velocidad en el rango isocinético","Campos Jara, Christian Alex, Bautista González, Iker Javier, Chirosa Ríos, Luis Javier, Martin Tamayo, Ignacio, Lopez Fuenzalida, Antonio Eduardo, Chirosa Ríos, Ignacio Jesús","Cuadernos de Psicología del Deporte; 14(2); 91-98","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200010&lang=pt" 
"S1578-84232014000200017-esp","Tenis: ejercicios progresivos para desarrollar tu juego","Lara Bocanegra, Alejandro","Cuadernos de Psicología del Deporte; 14(2); 155-156","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200017&lang=pt" 
"S1578-84232014000200007-esp","Perfiles motivacionales de apoyo a la autonomía, autodeterminación, satisfacción, importancia de la educación física e intención de práctica física en tiempo libre","Granero-Gallegos, A., Baena-Extremera, A., Sánchez-Fuentes, J.A., Martínez-Molina, M.","Cuadernos de Psicología del Deporte; 14(2); 59-70","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200007&lang=pt" 
"S1578-84232014000200009-esp","Aspectos psicosomáticos implicados en las lesiones deportivas","Zurita Ortega, F., Fernández García, R., Cachón Zagalaz, J., Linares Girela, D., Pérez Cortés, A.J.","Cuadernos de Psicología del Deporte; 14(2); 81-88","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200009&lang=pt" 
"S1578-84232014000200014-esp","Aplicación del modelo de Educación Deportiva en segundo de Educación Primaria: percepciones del alumnado y el profesorado","Gutiérrez Díaz del Campo, D., García López, L.M., Chaparro Jilete, R., Fernández Sánchez, A.J.","Cuadernos de Psicología del Deporte; 14(2); 131-144","Cuadernos de Psicología del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1578-84232014000200014&lang=pt" 
