"S1888-75462015000400023-esp","Estudios del perfil bioquímico de jugadores de fútbol profesional","Fernández-Gere, A., Barcos-Molina, M.A., Latorre, J.A., Martínez-Bebía, M., Mariscal-Arcas, M.","Revista Andaluza de Medicina del Deporte; 8(4); 181-181","Revista Andaluza de Medicina del Deporte","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1888-75462015000400023&lang=pt" 
"S0100-204X2015001201232-scl","Germination and development of pecan cultivar seedlings by seed stratification","Poletto, Igor, Muniz, Marlove Fátima Brião, Poletto, Tales, Stefenon, Valdir Marcos, Baggiotto, Carine, Ceconi, Denise Ester","Pesquisa Agropecuária Brasileira; 50(12); 1232-1235","Pesquisa Agropecuária Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015001201232&lang=pt" 
"S0102-67202015000400262-scl","IMPROVED EXPERIMENTAL MODEL TO EVALUATE SUBMUCOSAL INJECTION SOLUTIONS FOR ENDOSCOPIC SUBMUCOSAL DISSECTION","YAMAZAKI, Kendi, MALUF-FILHO, Fauze, COSTA, Vitor Alves Pessoa da, PESSORRUSSO, Fernanda Cristina Simões, HONDO, Fabio Yuji, SAKAI, Paulo, FIGUEIREDO, Luis Francisco Poli de","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 28(4); 262-265","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202015000400262&lang=pt" 
"S0034-70942015000600461-scl","Low-dose levobupivacaine plus fentanyl combination for spinal anesthesia in anorectal surgery","Honca, Mehtap, Dereli, Necla, Kose, Emine Arzu, Honca, Tevfik, Kutuk, Selcen, Unal, Selma Savas, Horasanli, Eyup","Revista Brasileira de Anestesiologia; 65(6); 461-465","Revista Brasileira de Anestesiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942015000600461&lang=pt" 
"S0102-36162015000600743-scl","Avulsion fracture of the posterior cruciate ligament in an uncommon location associated with distal injury to the patellar ligament","Albuquerque, Rodrigo Pires e, Palma, Idemar Monteiro da, Cobra, Hugo, Mozella, Alan de Paula, Vaques, Victor","Revista Brasileira de Ortopedia; 50(6); 743-746","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000600743&lang=pt" 
"S0102-67202015000400278-scl","PROPOSAL OF A REVISIONAL SURGERY TO TREAT NON-INSULINOMA HYPERINSULINEMIC HYPOGLICEMIA POSTGASTRIC BYPASS","SAMPAIO-NETO, José, BRANCO-FILHO, Alcides José, NASSIF, Luis Sérgio, NASSIF, André Thá, MASI, Flávia David João De, XIMENEZ, Daniele Rezende","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 28(4); 278-281","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202015000400278&lang=pt" 
"S0102-36162015000600631-scl","Surgical treatment of avulsion fractures at the tibial insertion of the posterior cruciate ligament: functional result","Barros, Marcos Alexandre, Cervone, Gabriel Lopes de Faria, Costa, André Luis Serigatti","Revista Brasileira de Ortopedia; 50(6); 631-637","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000600631&lang=pt" 
"S1679-45082015000400644-scl","Bedside echocardiography in critically ill patients","Casaroto, Eduardo, Mohovic, Tatiana, Pinto, Lilian Moreira, Lara, Tais Rodrigues de","Einstein (São Paulo); 13(4); 644-646","Einstein (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082015000400644&lang=pt" 
"S0102-67202015000400255-scl","ASSOCIATION AMONG HISTOLOGICAL FINDINGS SUGGESTIVE OF PAPILLOMA VIRUS ON HEMORRHOIDECTOMY SPECIMENS","SILVA, Soraya Souto da, NAKAJIMA, Gerson Suguiyama, GUIMARÃES, Ricardo Alexandre, MOURÃO, Flávia da Costa","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 28(4); 255-257","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202015000400255&lang=pt" 
"S0102-67202015000400297-scl","LATE SURGICAL TREATMENT FOR SPONTANEOUS RUPTURE OF HEPATOCELLULAR ADENOMA: CASE REPORT","PINTO, Luis Eduardo Veras, SILVA, João Paulo Ribeiro, RÊGO, Gustavo Coêlho, GARCIA, José Huygens Parente","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 28(4); 297-297","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202015000400297&lang=pt" 
"S1726-46342015000400013-spa","Diferencias en las circunstancias de riesgo al volante en universitarios guatemaltecos y españoles","Rodríguez Guzmán, Sandra, Jiménez Mejías, Eladio, Martínez Ruiz, Virginia, Jaramillo Mejía, Marta Cecilia","Revista Peruana de Medicina Experimental y Salud Pública; 32(4); 717-723","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000400013&lang=pt" 
"S1726-46342015000400020-spa","Tratamientos tradicionales utilizados en un área endémica de Leishmaniasis cutánea en el Perú","Pineda-Reyes, Roberto, Llanos-Cuentas, Alejandro, Dancuart, Mauricio","Revista Peruana de Medicina Experimental y Salud Pública; 32(4); 761-765","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000400020&lang=pt" 
"S1726-46342015000400026-spa","Sarcoma de kaposi endemico en un paciente VIH negativo","Revilla-López, José, Mendoza-Fabián, Raúl, Anampa-Guzmán, Andrea, Rosales-Zúñiga, Josias, Chalco-Huamán, Joel","Revista Peruana de Medicina Experimental y Salud Pública; 32(4); 808-812","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000400026&lang=pt" 
"S1679-45082015000400600-scl","Application of preventive medicine resources in the health insurance system","Oliveira, Karla Regina Dias de, Liberal, Márcia Mello Costa De, Zucchi, Paola","Einstein (São Paulo); 13(4); 600-603","Einstein (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082015000400600&lang=pt" 
"S0102-67202015000400293-scl","VERRUCOUS CARCINOMA OF THE ESOPHAGUS INVOLVING THE ENTIRE ESOPHAGUS","BRANDALISE, André, LORENZETTI, Cláudia, ARANHA, Nilton Cesar, BRANDALISE, Nelson Ary","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 28(4); 293-293","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202015000400293&lang=pt" 
"S1679-45082015000400580-scl","Impact of telemedicine in hospital culture and its consequences on quality of care and safety","Steinman, Milton, Morbeck, Renata Albaladejo, Pires, Philippe Vieira, Abreu Filho, Carlos Alberto Cordeiro, Andrade, Ana Helena Vicente, Terra, Jose Claudio Cyrineu, Teixeira Junior, José Carlos, Kanamura, Alberto Hideki","Einstein (São Paulo); 13(4); 580-586","Einstein (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082015000400580&lang=pt" 
"S0034-70942015000600450-scl","Reducing sore throat following laryngeal mask airway insertion: comparing lidocaine gel, saline, and washing mouth with the control group","Gilani, Mehryar Taghavi, Soleimani, Iman Miri, Razavi, Majid, Salehi, Maryam","Revista Brasileira de Anestesiologia; 65(6); 450-454","Revista Brasileira de Anestesiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942015000600450&lang=pt" 
"S0102-36162015000600686-scl","Migration and strains induced by different designs of force-closed stems for THA","Griza, Sandro, Gomes, Luiz Sérgio Marcelino, Cervieri, André, Strohaecker, Telmo Roberto","Revista Brasileira de Ortopedia; 50(6); 686-693","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000600686&lang=pt" 
"S1679-45082015000400506-scl","Suspected melanoma only when the lesion is greater than 6mm may harm patients","Oliveira Filho, Renato Santos de, Oliveira, Daniel Arcuschin de, Souza, Murilo Costa, Silva, Mariane da, Brandão, Mireille Darc Cavalcanti","Einstein (São Paulo); 13(4); 506-509","Einstein (São Paulo)","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-45082015000400506&lang=pt" 
"S0102-36162015000600652-scl","Evaluation of the results and complications of the Latarjet procedure for recurrent anterior dislocation of the shoulder","Silva, Luciana Andrade da, Lima, Álvaro Gonçalves da Costa, Kautsky, Raul Meyer, Santos, Pedro Doneux, Sella, Guilherme do Val, Checchia, Sergio Luiz","Revista Brasileira de Ortopedia; 50(6); 652-659","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000600652&lang=pt" 
"S0103-21862015000200343-scl","Cultura, política e direitos no canavial da ditadura militar brasileira","Simões, Tiago Martins, Marinho, Ricardo José de Azevedo","Estudos Históricos (Rio de Janeiro); 28(56); 343-362","Estudos Históricos (Rio de Janeiro)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21862015000200343&lang=pt" 
"S0103-21862015000200385-scl","Estado e mercado na reforma agrária brasileira (1988-2002)","Pereira, João Márcio Mendes","Estudos Históricos (Rio de Janeiro); 28(56); 385-404","Estudos Históricos (Rio de Janeiro)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21862015000200385&lang=pt" 
"S1808-86942015000600583-scl","Newborn physiological responses to noise in the neonatal unit,","Cardoso, Sandra Maria Schefer, Kozlowski, Lorena de Cássia, Lacerda, Adriana Bender Moreira de, Marques, Jair Mendes, Ribas, Angela","Brazilian Journal of Otorhinolaryngology; 81(6); 583-588","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942015000600583&lang=pt" 
"S1809-98232015000400769-scl","Mortality caused by accidental falls among the elderly: a time series analysis","Antes, Danielle Ledur, Schneider, Ione Jayce Ceola, d&#039;Orsi, Eleonora","Revista Brasileira de Geriatria e Gerontologia; 18(4); 769-778","Revista Brasileira de Geriatria e Gerontologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232015000400769&lang=pt" 
