"S0104-11692007000100026-scl","Nursing history: reflections on teaching and research at undergraduate level","Oguisso, Taka, Freitas, Genival Fernandes de","Revista Latino-Americana de Enfermagem; 15(1); 174-176","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000100026&lang=pt" 
"S1413-70542007000100012-scl","Germinação de aquênios de arnica (Lychnophora pinaster Mart.) armazenados em diferentes condições","Melo, Paulo Régis Bandeira de, Oliveira, João Almir, Pinto, José Eduardo Brasil Pereira, Castro, Evaristo Mauro de, Vieira, Antônio Rodrigues, Evangelista, José Renato Emiliorelli","Ciência e Agrotecnologia; 31(1); 75-82","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100012&lang=pt" 
"S1413-70542007000100011-scl","Enraizamento de estacas juvenis do marmeleiro &#039;Japonês&#039; estratificadas a frio e tratadas com AIB","Pio, Rafael, Dall&#039;Orto, Fernando Antônio Campo, Alvarenga, Ângelo Albérico, Abrahão, Enilson, Signorini, Guilherme, Chagas, Edvan Alves","Ciência e Agrotecnologia; 31(1); 71-74","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100011&lang=pt" 
"S1413-70542007000100010-scl","Enraizamento de estacas do porta-enxerto de marmeleiro (Cydonia oblonga Mill.) cv. EMC, em diferentes substratos, concentrações de ácido indolbutírico e enxertia de raiz","Giacobbo, Clevison Luiz, Fachinello, José Carlos, Bianchi, Valmor João","Ciência e Agrotecnologia; 31(1); 64-70","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100010&lang=pt" 
"S1413-70542007000100009-scl","Efeitos da adubação orgânica e da época de colheita na qualidade da matéria-prima e nos rendimentos agrícola e de açúcar mascavo artesanal de duas cultivares de cana-de-açúcar (cana-planta)","Anjos, Ivan Antônio dos, Andrade, Luiz Antônio de Bastos, Garcia, Julio César, Figueiredo, Paulo Alexandre Monteiro de, Carvalho, Gabriel José de","Ciência e Agrotecnologia; 31(1); 59-63","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100009&lang=pt" 
"S1413-70542007000100007-scl","Efeito de doses e épocas de aplicação de nitrogênio na indicência de doenças, produção e qualidade sanitária das sementes de arroz","Cornélio, Vanda Maria de Oliveira, Reis, Moizés de Souza, Soares, Antônio Alves, Soares, Plínio César, Oliveira, João Almir","Ciência e Agrotecnologia; 31(1); 47-52","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100007&lang=pt" 
"S1413-70542007000100001-scl","Aclimatização de germoplasma de capim-elefante, pós cultivo in vitro","Souza Sobrinho, Fausto de, Pereira, Antônio Vander, Lédo, Francisco José da Silva, Oliveira, Jackson Silva e, Vargas, Sarah Maria","Ciência e Agrotecnologia; 31(1); 11-15","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100001&lang=pt" 
"S1413-70542007000100006-scl","Efeito de agentes geleificantes alternativos no meio de cultura no cultivo in vitro de abacaxizeiro e bananeira","Costa, Frederico Henrique da Silva, Pereira, Maria Aparecida Alves, Oliveira, Janiffe Peres de, Pereira, Jonny Everson Scherwinski","Ciência e Agrotecnologia; 31(1); 41-46","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100006&lang=pt" 
"S1413-70542007000100003-scl","Análise de crescimento da cultura da batata submetida ao parcelamento da adubação nitrogenada em cobertura, em um latossolo vermelho-amarelo","Barcelos, Daniel Martins, Garcia, Anice, Maciel Junior, Vinicius Antonio","Ciência e Agrotecnologia; 31(1); 21-27","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100003&lang=pt" 
"S1413-70542007000100005-scl","Correlações entre características morfológicas e produtivas em bananeira &#039;Prata-anã&#039;","Flori, José Egídio, Scarpare Filho, João Alexio, Resende, Geraldo Milanez de, Gava, Carlos Alberto Tuão","Ciência e Agrotecnologia; 31(1); 35-40","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100005&lang=pt" 
"S1413-70542007000100019-scl","Redução do amido dietético, utilizando óleo de soja, em dietas para coelhos em crescimento","Lui, Jeffrey Frederico, Santos, Estácio Alves dos, Homem Junior, Antonio Carlos, Oliveira, Maria Cristina de, Cancherini, Luciana Cardoso","Ciência e Agrotecnologia; 31(1); 129-132","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100019&lang=pt" 
"S1413-70542007000100022-scl","Viabilidade do pólen de laranjas doces em diferentes condições de armazenamento","Pio, Leila Aparecida Salles, Ramos, José Darlan, Pasqual, Moacir, Junqueira, Keize Pereira, Santos, Flavia Carvalho, Rufini, José Carlos Morais","Ciência e Agrotecnologia; 31(1); 147-153","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100022&lang=pt" 
"S1413-70542007000100021-scl","Superfosfato simples e cloreto de potássio na formação de porta-enxerto de sapotizeiro [Manilkara zapota (L.) Von Royen]","Mendonça, Vander, Corrêa, Fernando Luíz de Oliveira, Pio, Rafael, Rufini, José Carlos Moraes, Carrijo, Edney Paulo, Ramos, José Darlan","Ciência e Agrotecnologia; 31(1); 140-146","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100021&lang=pt" 
"S1413-70542007000100025-scl","Elaboração de um queijo análogo ao pecorino romano produzido com leite de cabra e coalhada congelados","Curi, Roberto Abdallah, Bonassi, Ismael Antonio","Ciência e Agrotecnologia; 31(1); 171-176","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100025&lang=pt" 
"S1413-70542007000100028-scl","Comportamento dos preços dos produtos derivados da ovinocultura no Rio Grande do Sul no período de 1973 a 2005","Viana, João Garibaldi Almeida, Souza, Renato Santos de","Ciência e Agrotecnologia; 31(1); 191-199","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100028&lang=pt" 
"S1413-70542007000100027-scl","Uso de películas de fécula de mandioca e pvc na conservação pós-colheita de pimentão","Hojo, Ellen Toews Doll, Cardoso, Adriana Dias, Hojo, Ronaldo Hissayuki, Vilas Boas, Eduardo Valério de Barros, Alvarenga, Marco Antônio Rezende","Ciência e Agrotecnologia; 31(1); 184-190","Ciência e Agrotecnologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542007000100027&lang=pt" 
