"S0100-879X2016001000607-scl","Impact of acute undernutrition on growth, ileal morphology and nutrient transport in a murine model","Sampaio, I.C., Medeiros, P.H.Q.S., Rodrigues, F.A.P., Cavalcante, P.A., Ribeiro, S.A., Oliveira, J.S., Prata, M.M.G., Costa, D.V.S., Fonseca, S.G.C., Guedes, M.M., Soares, A.M., Brito, G.A.C., Havt, A., Moore, S.R., Lima, A.A.M.","Brazilian Journal of Medical and Biological Research; 49(10); -","Brazilian Journal of Medical and Biological Research","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2016001000607&lang=pt" 
"S1519-69842016005121102-scl","Lightweight males of Podisus nigrispinus (Heteroptera: Pentatomidae) neglect lightweight females due low reproductive fitness","Pereira, A. I. A., Silva, R. B., Tavares, W. S., Malaquias, J. B., Zanuncio, J. C.","Brazilian Journal of Biology; (ahead); -","Brazilian Journal of Biology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842016005121102&lang=pt" 
"S1676-06032016000300207-scl","Influence of abiotic variables on the bat fauna of a granitic cave and its surroundings in the state of São Paulo, Brazil","Rocha, Alana Drielle, Bichuette, Maria Elina","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300207&lang=pt" 
"S1676-06032016000300205-scl","Biology and description of immature stages of Gymnetis rufilateris (Illiger, 1800) (Coleoptera: Cetoniidae: Cetoniinae)","Rodrigues, Sérgio Roberto, Garcia, Felix Placencia, Falco, Josani Silva, Morón, Miguel Angel","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300205&lang=pt" 
"S1981-67232016000100419-scl","Aspectos físico-químicos e microbiológicos de polpas de frutas comercializadas em Petrolina (PE) e Juazeiro (BA)","Santos, Erica Heloise Freitas, Figueiredo Neto, Acácio, Donzeli, Vanessa Polon","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100419&lang=pt" 
"S1981-67232016000100418-scl","Spouted bed drying efficiency of bovine hydrolyzed collagen","Butzge, José Júnior, Godoi, Fernanda Condi de, Rocha, Sandra Cristina dos Santos","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100418&lang=pt" 
"S1676-06032016000300202-scl","The South-American rattlesnake Crotalus durissus: feeding ecology in the central region of Brazil","Hoyos, María Adelaida, Almeida-Santos, Selma Maria","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300202&lang=pt" 
"S1676-06032016000300502-scl","Length-weight relationships of the ichthyofauna from a coastal subtropical system: a tool for biomass estimates and ecosystem modelling","Vaz-dos-Santos, André Martins, Gris, Bárbara","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300502&lang=pt" 
"S1676-06032016000300303-scl","List of Odonates from the Floresta Nacional de São Francisco de Paula (FLONA - SFP), with two new distribution records for Rio Grande do Sul, Brazil","Renner, Samuel, Périco, Eduardo, Sahlén, Göran","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300303&lang=pt" 
"S1676-06032016000300501-scl","Addisonia enodis (Vetigastropoda: Lepetelloidea) associated with an elasmobranch egg capsule from the South Atlantic Ocean and the discovery of the species from deep waters off northeastern Brazil","Lima, Silvio Felipe Barbosa, Simone, Luiz Ricardo Lopes, Guimarães, Carmen Regina Parisotto","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300501&lang=pt" 
"S1981-67232016000100420-scl","Development and sensory evaluation of products containing the Brazilian Savannah fruits araticum (Annona crassiflora Mart.) and cagaita (Eugenia dysenterica Mart.)","Arruda, Henrique Silvano, Botrel, Diego Alvarenga, Fernandes, Regiane Victória de Barros, Ferreira de Almeida, Martha Elisa","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100420&lang=pt" 
"S1676-06032016000300304-scl","Headwater stream fish fauna from the Upper Paranapanema River basin","Cetra, Mauricio, Mattox, George Mendes Taliaferro, Ferreira, Fabio Cop, Guinato, Rayssa Bernardi, Silva, Fernando Vieira, Pedrosa, Marina","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300304&lang=pt" 
"S1981-67232016000100417-scl","Evaluación de la calidad tecnológica, nutricional y sensorial de productos de panadería por sustitución de harina de trigo por harina integral de arroz","Mellado, Myriam de las Mercedes Salas, Haros, Monika","Brazilian Journal of Food Technology; 19(); -","Brazilian Journal of Food Technology","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100417&lang=pt" 
"S1676-06032016000300201-scl","Periphytic algae in a floodplain lake and river under low water conditions","Bichoff, Andressa, Osório, Nicolli Cristina, Dunck, Bárbara, Rodrigues, Liliana","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300201&lang=pt" 
"S1676-06032016000300302-scl","Inventory of the fish fauna from Ivaí River basin, Paraná State, Brazil","Frota, Augusto, Deprá, Gabriel de Carvalho, Petenucci, Letícia Machado, Graça, Weferson Júnio da","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300302&lang=pt" 
"S1676-06032016000300301-scl","The herpetofauna of Parque Nacional da Serra das Confusões, state of Piauí, Brazil, with a regional species list from an ecotonal area of Cerrado and Caatinga","Dal Vechio, Francisco, Teixeira Jr., Mauro, Recoder, Renato Sousa, Rodrigues, Miguel Trefault, Zaher, Hussam","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300301&lang=pt" 
"S1676-06032016000300203-scl","Ichthyofauna of streams from the lower Iguaçu River basin, Paraná State, Brazil","Larentis, Crislei, Delariva, Rosilene Luciana, Gomes, Louise Cristina, Baumgartner, Dirceu, Ramos, Igor Paiva, Sereia, Diesse Aparecida de Oliveira","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300203&lang=pt" 
"S1676-06032016000300305-scl","Composition and diversity of anurans in the Restinga of the Conde municipality, northern coast of the state of Bahia, northeastern Brazil","Gondim-Silva, Felipe Augusto Trindade, Andrade, Alessandra Rodrigues Santos, Abreu, Rafael Oliveira, Nascimento, Jamile Santos, Corrêa, Geovane Paixão, Menezes, Lucas, Trevisan, Camila Costa, Camargo, Soraia Silva, Napoli, Marcelo Felgueiras","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300305&lang=pt" 
"S1676-06032016000300204-scl","Structure and composition of fish assemblages from São Sebastião Channel tide pools, southwestern Atlantic","Pastro, Gabriela, Dias, Gustavo Muniz, Gibran, Fernando Zaniolo","Biota Neotropica; 16(3); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000300204&lang=pt" 
"S2224-79042016000100008-sza","The impact of smoke from vegetation fires on sensory characteristics of cabernet sauvignon wines made from affected grapes","de Vries, C.J., Buica, A., McKay, J. Brand M.","South African Journal of Enology and Viticulture; 37(1); 22-30","South African Journal of Enology and Viticulture","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2224-79042016000100008&lang=pt" 
"S0100-06832016000100533-scl","Successive Cultivation of Soybean/Corn Intercropped with Urochloa brizantha topdressed with Nitrogen","Fortes, Danilo Gomes, Rosa Junior, Edgard Jardim, Rosa, Yara Brito Chaim Jardim, Souza, Fábio Régis de, Gelain, Evandro","Revista Brasileira de Ciência do Solo; 40(); -","Revista Brasileira de Ciência do Solo","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832016000100533&lang=pt" 
"S0104-11692016000100604-scl","Lean thinking in health and nursing: an integrative literature review","Magalhães, Aline Lima Pestana, Erdmann, Alacoque Lorenzini, Silva, Elza Lima da, Santos, José Luís Guedes dos","Revista Latino-Americana de Enfermagem; 24(); -","Revista Latino-Americana de Enfermagem","Inglês, Espanhol, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692016000100604&lang=pt" 
"S0104-530X2016005012103-scl","Modelos estatísticos para geração de plantas de valores genéricos em áreas urbanas","Faria Filho, Reynaldo Furtado, Brito, Jorge Luís Silva, Gonçalves, Rosiane Maria Lima","Gestão &amp; Produção; (ahead); -","Gestão &amp; Produção","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2016005012103&lang=pt" 
"S0718-07642016000400014-chl","Impacto de la Geometría en el Efecto Fin de Generadores Lineales","Tapia-Hernández, Alejandro, Ponce-Silva, Mario, Mondragón-Escamilla, Nancy, Hernández-González, Leobardo","Información tecnológica; 27(4); 133-138","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400014&lang=pt" 
"S0718-07642016000400008-chl","Optimización de los Costos de Operación del Proceso de Electro-oxidación para una Planta de Tratamiento de Aguas Mediante Análisis Estadístico de Superficie de Respuesta","GilPavas, Edison, Medina, José, Dobrosz-Gómez, Izabela, Gómez, Miguel-Ángel","Información tecnológica; 27(4); 73-82","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400008&lang=pt" 
"S0718-07642016000400013-chl","Diseño de Ecuaciones de Sintonía para Controladores PID (Proporcional-Integral-Derivativo) Implementados en Fotobiorreactores","Verdeza, Arnaldo, Di Mare, Leonardo, Sanjuán, Marco, Bula, Antonio","Información tecnológica; 27(4); 121-132","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400013&lang=pt" 
"S0718-07642016000400019-chl","Aplicación Móvil para la Administración de Variables Físicas en Ciclismo al Aire Libre","Alarcón-Aldana, Andrea C, Urrutia-Pinilla, Jorge, Callejas-Cuervo, Mauro","Información tecnológica; 27(4); 175-182","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400019&lang=pt" 
"S0718-07642016000400020-chl","El Problema del Voceador con Incertidumbre Paramétrica","Muñoz, David F, Muñoz, David G, Ramírez-López, Adán","Información tecnológica; 27(4); 183-192","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400020&lang=pt" 
"S2225-71602016000100004-sza","Does collaborative divorce have a place in South African divorce law?","Marumoagae, Motseotsile Clement","De Jure; 49(1); 41-57","De Jure","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-71602016000100004&lang=pt" 
"S0303-76572016000100202-scl","Influência da organização do trabalho sobre a prevalência de transtornos mentais comuns dos agentes comunitários de saúde de Belo Horizonte","Alcântara, Marcus Alessandro de, Assunção, Ada Ávila","Revista Brasileira de Saúde Ocupacional; 41(); -","Revista Brasileira de Saúde Ocupacional","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572016000100202&lang=pt" 
"S0718-07642016000400017-chl","Desarrollo e Instrumentación de un Proceso de Vigilancia Tecnológica basado en Protocolos de Revisión Sistemática de la Literatura","López, Ana, Méndez, Diego, Paz, Andrés, Arboleda, Hugo","Información tecnológica; 27(4); 155-164","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400017&lang=pt" 
"S0718-07642016000400016-chl","Efecto de la Evolución del Vórtice sobre los Parámetros Hidrodinámicos de un Sistema de Dispersión Mecánica de Pigmentos","Ramírez-Muñoz, Jorge, García-Cortés, Daniel, Colín-Luna, José A, Tapia-Medina, Carlos R","Información tecnológica; 27(4); 145-154","Información tecnológica","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-07642016000400016&lang=pt" 
"S0102-311X2016000805008-spa","Age structure of owned dogs under compulsory culling in a visceral leishmaniasis endemic area","Bortoletto, Danielly Vieira, Utsunomiya, Yuri Tani, Perri, Silvia Helena Venturoli, Ferreira, Fernando, Nunes, Cáris Maroni","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Inglês","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2016000805008&lang=pt" 
"S2359-39972016005003115-scl","Impact of free thyroxine levels and other clinical factors on bare metal stent restenosis","Canpolat, Uğur, Turak, Osman, Özcan, Fırat, Öksüz, Fatih, Mendi, Mehmet Ali, Yayla, Çağrı, Aydoğdu, Sinan","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972016005003115&lang=pt" 
"S0101-90742016000100503-scl","Os britânicos e seu Império: debates e novos campos da historiografia do período vitoriano","Passetti, Gabriel","História (São Paulo); 35(); -","História (São Paulo)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742016000100503&lang=pt" 
"S2359-39972016005004101-scl","Low glycemic index diet reduces body fat and attenuates inflammatory and metabolic responses in patients with type 2 diabetes","Gomes, Júnia Maria Geraldo, Fabrini, Sabrina Pinheiro, Alfenas, Rita de Cássia Gonçalves","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972016005004101&lang=pt" 
"S0102-311X2016000805009-spa","Emergência e institucionalização da sexologia em Portugal: processos, atores e especificidades","Alarcão, Violeta, Machado, Fernando Luís, Giami, Alain","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2016000805009&lang=pt" 
"S0102-311X2016000805009-scl","Emergência e institucionalização da sexologia em Portugal: processos, atores e especificidades","Alarcão, Violeta, Machado, Fernando Luís, Giami, Alain","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2016000805009&lang=pt" 
"S0102-311X2016000805008-scl","Age structure of owned dogs under compulsory culling in a visceral leishmaniasis endemic area","Bortoletto, Danielly Vieira, Utsunomiya, Yuri Tani, Perri, Silvia Helena Venturoli, Ferreira, Fernando, Nunes, Cáris Maroni","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2016000805008&lang=pt" 
"S0102-311X2016000807001-spa","A interpretação das novas diretrizes para a detecção precoce do câncer de mama no Brasil","Migowski, Arn","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Português","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2016000807001&lang=pt" 
"S0102-311X2016000807001-scl","A interpretação das novas diretrizes para a detecção precoce do câncer de mama no Brasil","Migowski, Arn","Cadernos de Saúde Pública; 32(8); -","Cadernos de Saúde Pública","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2016000807001&lang=pt" 
