"S0104-42302015000500452-scl","Knowledge and attitudes of nurses regarding patient rights: a Corum/Turkey sample","Akca, Selen Ozakar, Akpinar, Yeliz Yelen, Habbani, Turgay","Revista da Associação Médica Brasileira; 61(5); 452-457","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000500452&lang=pt" 
"S0103-64402015000500530-scl","Study of Root Canal Anatomy in Human Permanent Teeth in A Subpopulation of Brazil&#039;s Center Region Using Cone-Beam Computed Tomography - Part 1","Estrela, Carlos, Bueno, Mike R., Couto, Gabriela S., Rabelo, Luiz Eduardo G, Alencar, Ana Helena G., Silva, Ricardo Gariba, Pécora, Jesus Djalma, Sousa-Neto, Manoel Damião","Brazilian Dental Journal; 26(5); 530-536","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500530&lang=pt" 
"S2317-17822015000500492-scl","Dia Mundial da Voz em notícia: análise das reportagens sobre a Campanha da Voz no Brasil","Dornelas, Rodrigo, Giannini, Susana Pimentel Pinto, Ferreira, Léslie Piccolotto","CoDAS; 27(5); 492-497","CoDAS","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822015000500492&lang=pt" 
"S0103-64402015000500478-scl","Effects of Different Polishing Protocols on Lithium Disilicate Ceramics","Silva, Tânia Mara da, Salvia, Ana Carolina Rodrigues Danzi, Carvalho, Rodrigo Furtado de, Silva, Eduardo Galera da, Pagani, Clóvis","Brazilian Dental Journal; 26(5); 478-483","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500478&lang=pt" 
"S0103-64402015000500468-scl","In Vitro Fit and Cementation Resistance of Provisional Crowns for Single Implant-Supported Restorations","Moris, Izabela Cristina Maurício, Oliveira, Juliana Elias de, Faria, Adriana Cláudia Lapria, Ribeiro, Ricardo Faria, Rodrigues, Renata Cristina Silveira","Brazilian Dental Journal; 26(5); 468-473","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500468&lang=pt" 
"S0103-64402015000500519-scl","Viability and Effects on Bacterial Proteins by Oral Rinses with Hypochlorous Acid as Active Ingredient","Castillo, Diana Marcela, Castillo, Yormaris, Delgadillo, Nathaly Andrea, Neuta, Yineth, Jola, Johana, Calderón, Justo Leonardo, Lafaurie, Gloria Inés","Brazilian Dental Journal; 26(5); 519-524","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500519&lang=pt" 
"S0103-64402015000500458-scl","Use of Silver Nanoparticles Reduces Internal Contamination of External Hexagon Implants by Candida albicans","Matsubara, Victor Haruo, Igai, Fernando, Tamaki, Regina, Tortamano Neto, Pedro, Nakamae, Atlas Edson Moleros, Mori, Matsuyoshi","Brazilian Dental Journal; 26(5); 458-462","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500458&lang=pt" 
"S0103-64402015000500503-scl","Influence of Water Storage and Bonding Material on Bond Strength of Metallic Brackets to Ceramic","Costa, Ana Rosa, Correr, Américo Bortolazzo, Consani, Simonides, Giorgi, Maria Cecília Caldas, Vedovello, Silvia Amélia, Vedovello Filho, Mário, Santos, Eduardo Cesar Almada, Correr-Sobrinho, Lourenço","Brazilian Dental Journal; 26(5); 503-506","Brazilian Dental Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402015000500503&lang=pt" 
"S0034-98872015001000008-chl","CEACLIN, un instrumento en español para identificar estrategias para el aprendizaje de la clínica de estudiantes de medicina: Desarrollo y validación","Bitran, Marcela, Padilla, Oslando, Zúñiga, Denisse, Leiva, Isabel, Calderón, Maribel, Riquelme, Arnoldo","Revista médica de Chile; 143(10); 1295-1305","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015001000008&lang=pt" 
"S2317-17822015000500478-scl","Análise da pressão da língua em indivíduos adultos jovens brasileiros","Prandini, Estefânia Leite, Totta, Tatiane, Bueno, Mariana da Rocha Salles, Rosa, Raquel Rodrigues, Giglio, Lúcia Dantas, Trawitzki, Luciana Vitaliano Voi, Berretin-Felix, Giédre, Felício, Cláudia Maria de, Genaro, Katia Flores","CoDAS; 27(5); 478-482","CoDAS","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822015000500478&lang=pt" 
"S0034-98872015001000002-chl","Daño a terceros producido por el alcohol: resultados de un estudio poblacional en Chile","Florenzano, Ramón, Guzmán, Eugenio, Sieverson, Catalina, Castillo-Carniglia, Álvaro, Fernández, Miguel Ángel, Echeverría, Ángela, Barr, Michelle","Revista médica de Chile; 143(10); 1242-1251","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015001000002&lang=pt" 
