"S1678-58782011000100005-scl","The use of cylindrical grinding to produce a martensitic structure on the surface of 4340 Steel","Lima, André de, Gâmbaro, Luiz Sérgio, Vieira Junior, Milton, Baptista, Elesandro Antonio","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 34-40","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100005&lang=pt" 
"S1414-81452011000100010-scl","O perfil de portadores de diabetes tipo 1 considerando seu histórico de aleitamento materno","Leal, Dalila Teixeira, Fialho, Flávia Andrade, Dias, Iêda Maria Ávila Vargas, Nascimento, Lilian do, Arruda, Wiviam Cristiane","Escola Anna Nery; 15(1); 68-74","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100010&lang=pt" 
"S1414-81452011000100011-scl","Representações sociais de profissionais de saúde sobre a hipertensão arterial: contribuições para a enfermagem","Silva, Maria Enoia Dantas da Costa e, Moura, Maria Eliéte Batista","Escola Anna Nery; 15(1); 75-82","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100011&lang=pt" 
"S1414-81452011000100012-scl","Intoxicação alcoólica em crianças e adolescentes: dados de um centro de assistência toxicológica","Oliveira, Magda Lúcia Félix de, Arnauts, Ivonete","Escola Anna Nery; 15(1); 83-89","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100012&lang=pt" 
"S1414-81452011000100013-scl","Perfil sociodemográfico e adesão ao tratamento de dependentes de álcool em CAPS-ad do Piauí","Monteiro, Claudete Ferreira de Souza, Fé, Leandro Carvalho Moura, Moreira, Maycon Alex Cavalcante, Albuquerque, Isadora Elisa de Moura, Silva, Michelly Gomes da, Passamani, Mauro Cezar","Escola Anna Nery; 15(1); 90-95","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100013&lang=pt" 
"S1414-81452011000100015-scl","Interagindo com a equipe multiprofissional: as interfaces da assistência na gestação de alto risco","Oliveira, Virgínia Junqueira, Madeira, Anézia Moreira Faria","Escola Anna Nery; 15(1); 103-109","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100015&lang=pt" 
"S1414-81452011000100016-scl","O papel da equipe de enfermagem no centro de atenção psicossocial","Soares, Régis Daniel, Villela, Juliane Cardoso, Borba, Letícia de Oliveira, Brusamarello, Tatiana, Maftum, Mariluci Alves","Escola Anna Nery; 15(1); 110-115","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100016&lang=pt" 
"S1414-81452011000100017-scl","Relações de &quot;não cuidado&quot; de enfermagem em uma emergência: que cuidado é esse?","Baggio, Maria Aparecida, Callegaro, Giovana Dorneles, Erdmann, Alacoque Lorenzini","Escola Anna Nery; 15(1); 116-123","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100017&lang=pt" 
"S1414-81452011000100018-scl","Representações sociais do processo de envelhecimento de pacientes psiquiátricos institucionalizados","Silva, Leandro Andrade da, Gomes, Antônio Marcos Tosoli, Oliveira, Denize Cristina de, Souza, Maria das Graças Gazel de","Escola Anna Nery; 15(1); 124-131","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100018&lang=pt" 
"S1414-81452011000100019-scl","","Badke, Marcio Rossato, Budó, Maria de Lourdes Denardin, Silva, Fernanda Machado da, Ressel, Lúcia Beatriz","Escola Anna Nery; 15(1); 132-139","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100019&lang=pt" 
"S1414-81452011000100020-scl","A dimensão da ação nas representações sociais da tecnologia no cuidado de enfermagem","Silva, Rafael Celestino da, Ferreira, Márcia de Assunção","Escola Anna Nery; 15(1); 140-148","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100020&lang=pt" 
"S1414-81452011000100021-scl","Andragogia na saúde: estudo bibliométrico","Draganov, Patrícia Bover, Friedländer, Maria Romana, Sanna, Maria Cristina","Escola Anna Nery; 15(1); 149-156","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100021&lang=pt" 
"S1414-81452011000100023-scl","Organização de serviços de capelania hospitalar: um estudo bibliométrico","Gentil, Rosana Chami, Guia, Beatriz Pinheiro da, Sanna, Maria Cristina","Escola Anna Nery; 15(1); 162-170","Escola Anna Nery","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452011000100023&lang=pt" 
"S1414-32832011000100005-scl","Biologia, subjetividade e alteridade","Soares, Teresa Cristina, Czeresnia, Dina","Interface - Comunicação, Saúde, Educação; 15(36); 53-63","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832011000100005&lang=pt" 
"S1414-32832011000100008-scl","Recursos sociais para apoio às mulheres em situação de violência em Ribeirão Preto, SP, na perspectiva de informantes-chave","Santos, Manoel Antônio dos, Vieira, Elisabeth Meloni","Interface - Comunicação, Saúde, Educação; 15(36); 93-108","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832011000100008&lang=pt" 
"S1414-32832011000100011-scl","Inclusão e exclusão social: as representações sociais dos profissionais de saúde mental","Leão, Adriana, Barros, Sônia","Interface - Comunicação, Saúde, Educação; 15(36); 137-152","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832011000100011&lang=pt" 
"S1414-32832011000100012-scl","Saúde indígena e políticas públicas: alteridade e estado de exceção","Bernardes, Anita Guazzelli","Interface - Comunicação, Saúde, Educação; 15(36); 153-164","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832011000100012&lang=pt" 
"S1414-32832011000100013-scl","Transtorno da conduta: uma oportunidade para a prevenção em saúde mental?","Silva, Luna Rodrigues Freitas","Interface - Comunicação, Saúde, Educação; 15(36); 165-173","Interface - Comunicação, Saúde, Educação","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832011000100013&lang=pt" 
