"S1517-83822016000300658-scl","Production of mycelial biomass by the Amazonian edible mushroom Pleurotus albidus","Kirsch, Larissa de Souza, Macedo, Ana Júlia Porto de, Teixeira, Maria Francisca Simas","Brazilian Journal of Microbiology; 47(3); 658-664","Brazilian Journal of Microbiology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822016000300658&lang=pt" 
"S1688-12492016000300005-ury","Rendimiento del score PIM 2 en una Unidad de Cuidados Intensivos Pediátricos","Fernández, Alicia, Alonso, Lucía, Baldovino, Raquel, Franchi, Rodrigo, Guerra, Mónica, Idiarte, Leticia, Darrigol, Jeniffer, Romero, Beatriz, Payssé, Sergio","Archivos de Pediatría del Uruguay; 87(3); 234-239","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300005&lang=pt" 
"S1688-12492016000300002-ury","Evaluación de dolor en niños hospitalizados en servicios de salud públicos y privados de Uruguay","Moraes, Mariana, Zunino, Carlos, Duarte, Virginia, Ponte, Carolina, Favaro, Valentina, Bentancor, Sebastián, Benítez, Ana, Bernadá, Mercedes","Archivos de Pediatría del Uruguay; 87(3); 198-209","Archivos de Pediatría del Uruguay","Espanhol","2016","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492016000300002&lang=pt" 
"S1984-70332016000300174-scl","Characterization and selection of interspecific hybrids of  Brachiaria decumbens for seed production in Campo Grande - MS","Monteiro, Lenise Castilho, Verzignassi, Jaqueline Rosemeire, Barrios, Sanzio Carvalho Lima, Valle, Cacilda Borges do, Benteo, Gleiciane de Lima, Libório, Cláudia Barrios de","Crop Breeding and Applied Biotechnology; 16(3); 174-181","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300174&lang=pt" 
"S0101-28002016000300366-scl","Hypertriglyceridemia: Is there a role for prophylactic apheresis? A case report","Francisco, Ana Rita, Gonçalves, Inês, Veiga, Fátima, Pedro, Mónica Mendes, Pinto, Fausto J., Brito, Dulce","Jornal Brasileiro de Nefrologia; 38(3); 366-369","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300366&lang=pt" 
"S2317-15372016000300195-scl","Osmotic and heat treatments on control of fungi associated with seeds of Eugenia brasiliensis and E. pyriformis (Myrtaceae)","Françoso, Cibelle Ferreira, Barbedo, Claudio José","Journal of Seed Science; 38(3); 195-203","Journal of Seed Science","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372016000300195&lang=pt" 
"S1984-70332016000300240-scl","Be-Breeder - Learning: a new tool for teaching and learning plant breeding principles","Fritsche-Neto, Roberto, Matias, Filipe Inácio","Crop Breeding and Applied Biotechnology; 16(3); 240-245","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300240&lang=pt" 
"S0101-28002016000300275-scl","Risk factors associated with subendocardial ischemia in hemodialysis patients","Karohl, Cristina","Jornal Brasileiro de Nefrologia; 38(3); 275-276","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300275&lang=pt" 
"S0101-28002016000300383-scl","Increasing violent deaths and organ transplantation in Brazil: is there a parallel?","Oliveira, Juliana Gomes Ramalho de, Oliveira, Marcel Rodrigo Barros de, Vieira, Luiza Jane Eyre de Souza, Silva Junior, Geraldo Bezerra da","Jornal Brasileiro de Nefrologia; 38(3); 383-384","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300383&lang=pt" 
"S1984-70332016000300261-scl","BRSMG Uai: common bean cultivar with carioca grain type and upright plant architecture","Ramalho, Magno Antonio Patto, Abreu, Ângela de Fátima Barbosa, Carneiro, José Eustáquio de Souza, Melo, Leonardo Cunha, Paula Júnior, Trazilbo José de, Pereira, Helton Santos, Peloso, Maria José Del, Pereira Filho, Israel Alexandre, Martins, Maurício, Giúdice, Marcos Paiva Del, Vieira, Rogério Faria","Crop Breeding and Applied Biotechnology; 16(3); 261-264","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300261&lang=pt" 
"S0101-28002016000300374-scl","Acute tubulointerstitial nephritis with severe renal impairment associated with multisystem IgG4-related disease","Beltrame, Rafael Coimbra Ferreira, Friderichs, Maurício, Fior, Bárbara Rayanne, Schaefer, Pedro Guilherme, Thomé, Gustavo Gomes, Silva, Dirceu Reis da, Barros, Elvino José Guardão, Seligman, Renato, Veronese, Francisco Veríssimo","Jornal Brasileiro de Nefrologia; 38(3); 374-378","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300374&lang=pt" 
"S0101-28002016000300296-scl","Translation, cultural adaptation and validation of Kidney Disease Loss Scale to the Brazilian context","Ottaviani, Ana Carolina, Orlandi, Fabiana de Souza","Jornal Brasileiro de Nefrologia; 38(3); 296-301","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300296&lang=pt" 
"S0101-28002016000300280-scl","Dr. Emil Sabbaga (10/16/1926 - 03/04/2016)","Ianhez, Luiz Estevan","Jornal Brasileiro de Nefrologia; 38(3); 280-281","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300280&lang=pt" 
"S0101-28002016000300277-scl","Analysis of diagnostic methods as a screening test to detect BK virus nephropathy in kidney transplant patients","Nihei, Camila Hitomi, Pierrotti, Ligia Camera, David-Neto, Elias","Jornal Brasileiro de Nefrologia; 38(3); 277-279","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300277&lang=pt" 
"S0101-28002016000300363-scl","Transient hyperphosphatemia: a benign laboratory disorder in a boy with Gitelman syndrome","Skalova, Sylva, Kutilek, Stepan","Jornal Brasileiro de Nefrologia; 38(3); 363-365","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300363&lang=pt" 
"S2317-15372016000300212-scl","Exudate coloring test suitability for assessing the viability of coffee seeds ( Coffea arabica L.)","Hilst, Paulo César, Dias, Denise Cunha Fernandes dos Santos, Gama, Guilherme Fontes Valory, Araújo, Joyce de Oliveira","Journal of Seed Science; 38(3); 212-218","Journal of Seed Science","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372016000300212&lang=pt" 
"S1984-70332016000300234-scl","Application of microsatellite markers to confirm controlled crosses and assess genetic identity in common bean","Morais, Samara Rayane Pereira de, Vieira, Ariadna Faria, Almeida, Laura Cristina da Silva, Rodrigues, Luana Alves, Melo, Patrícia Guimarães Santos, Faria, Luís Cláudio de, Melo, Leonardo Cunha, Pereira, Helton Santos, Souza, Thiago Lívio Pessoa Oliveira de","Crop Breeding and Applied Biotechnology; 16(3); 234-239","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300234&lang=pt" 
"S1984-70332016000300213-scl","RNAi-mediated resistance to SMV and BYMV in transgenic tobacco","Thu, Lo Thi Mai, Thuy, Vi Thi Xuan, Duc, Le Hoang, Son, Le Van, Ha, Chu Hoang, Mau, Chu Hoang","Crop Breeding and Applied Biotechnology; 16(3); 213-218","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300213&lang=pt" 
