"S0717-97072011000400016-chl","REACTION KINETICS OF METHANE COMBUSTION OVER La1-x Ca FeO3 PEROVSKITES","PECCHI, GINA, JILIBERTO, M. GRACIELA, DELGADO, EDUARDO J","Journal of the Chilean Chemical Society; 56(4); 895-900","Journal of the Chilean Chemical Society","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072011000400016&lang=pt" 
"S0188-252X2011000200005-mex","Las metáforas de la influenza humana A (H1N1) en México: el escenario nacional al descubierto. Una aproximación a través de la prensa mexicana","González González, Gabriela del Carmen, Caballero Hoyos, José Ramiro, Chávez Méndez, Ma. Guadalupe","Comunicación y sociedad; (16); 105-132","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200005&lang=pt" 
"S0188-252X2011000200006-mex","Discursos sociales sobre la sexualidad: narrativas sobre la diversidad sexual y prácticas de resistencia","Collignon Goribar, María Martha","Comunicación y sociedad; (16); 133-160","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200006&lang=pt" 
"S0188-252X2011000200007-mex","Diversidad de exposición de jóvenes neoleoneses, guanajuatenses y quintanarroenses a la televisión y al cine","Miranda Villanueva, Oscar Mario","Comunicación y sociedad; (16); 161-183","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200007&lang=pt" 
"S0188-252X2011000200008-mex","Una mirada a los clásicos. La Escuela de Columbia, los efectos de los medios y su impacto en los actuales estudios de opinión","Demirdjian, Liliana Alicia","Comunicación y sociedad; (16); 185-200","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200008&lang=pt" 
"S0188-252X2011000200009-mex","Vidas deseables. Cartografías de deseos y valores en jóvenes","Muciño Hernández, Octavio de Jesús","Comunicación y sociedad; (16); 201-206","Comunicación y sociedad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2011000200009&lang=pt" 
"S0188-45572011000200001-mex","Human rights and neoliberalism: an uneasy alliance for protecting children in Mexico","Medrano Buenrostro, Anahely","Estudios sociales (Hermosillo, Son.); 19(38); 9-36","Estudios sociales (Hermosillo, Son.)","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200001&lang=pt" 
"S0188-45572011000200010-mex","Historia de la clase media argentina: Apogeo y decadencia de una ilusión, 1919-2003","Cammarota, Adrián","Estudios sociales (Hermosillo, Son.); 19(38); 249-254","Estudios sociales (Hermosillo, Son.)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200010&lang=pt" 
"S0188-45572011000200002-mex","La industria agroalimentaria en la controversia del desarrollo sustentable","Mercado, Alexis, Córdova, Karenia","Estudios sociales (Hermosillo, Son.); 19(38); 37-65","Estudios sociales (Hermosillo, Son.)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200002&lang=pt" 
"S0188-45572011000200003-mex","Las expresiones de la ruralidad en la región de La Araucanía, Chile, 1997-2007","Garín Contreras, Alan, Albers, Christoph, Ortega Rocha, Evelyn","Estudios sociales (Hermosillo, Son.); 19(38); 67-89","Estudios sociales (Hermosillo, Son.)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200003&lang=pt" 
"S0188-45572011000200004-mex","Modos de vida de los jóvenes en un espacio rural e indígena de México","Juárez Bolaños, Lorena, Parra Vázquez, Manuel Roberto, Mariaca Méndez, Ramón, Díaz Hernández, Blanca Mayela","Estudios sociales (Hermosillo, Son.); 19(38); 91-117","Estudios sociales (Hermosillo, Son.)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200004&lang=pt" 
"S0188-45572011000200005-mex","El proyecto de biocombustibles en Chiapas: experiencias de los productores de piñón (Jatropha curcas) en el marco de la crisis rural","Valero Padilla, Jessica, Cortina Villar, Héctor Sergio, Vela Coiffier, Martha Patricia","Estudios sociales (Hermosillo, Son.); 19(38); 119-144","Estudios sociales (Hermosillo, Son.)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572011000200005&lang=pt" 
