"S1688-12492015000400005-ury","Endocarditis infecciosa por Haemophilus parainfluenzae","Ambrosoni, María, Zunino, Carlos, Pandolfo, Soledad, Peluffo4, Gabriel, Giachetto, Gustavo","Archivos de Pediatría del Uruguay; 86(4); 294-299","Archivos de Pediatría del Uruguay","Espanhol","2015","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492015000400005&lang=pt" 
"S0104-66322015000400831-scl","CURRENT-VOLTAGE CURVES FOR TREATING EFFLUENT CONTAINING HEDP: DETERMINATION OF THE LIMITING CURRENT","Scarazzato, T., Buzzi, D. C., Bernardes, A. M, Tenório, J. A. S., Espinosa, D. C. R.","Brazilian Journal of Chemical Engineering; 32(4); 831-836","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400831&lang=pt" 
"S0104-66322015000400895-scl","REMOVAL OF WATER CONTENT FROM BIODIESEL AND DIESEL FUEL USING HYDROGEL ADSORBENTS","Fregolente, P. B. L., Wolf Maciel, Wolf Maciel, Oliveira, L. S.","Brazilian Journal of Chemical Engineering; 32(4); 895-901","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400895&lang=pt" 
"S0185-16592015000300003-mex","La indumentaria para La Santa Muerte","Perdigón Castañeda, J. Katia","Cuicuilco; 22(64); 43-62","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300003&lang=pt" 
"S0185-16592015000300010-mex","Crianza y niñez en dos comunidades indígenas de la Argentina (qom y mbyá)","García Palacios, Mariana, Hecht, Ana Carolina, Enriz, Noelia","Cuicuilco; 22(64); 185-201","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300010&lang=pt" 
"S0185-16592015000300008-mex","Niñas cuidadoras en contextos migratorios: El caso de las poblaciones afrodescendientes en la Costa Chica de Oaxaca","Quecha Reyna, Citlali","Cuicuilco; 22(64); 155-175","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300008&lang=pt" 
"S0185-16592015000300012-mex","A etnografia e a produção de conhecimento teórico e metodológico nas pesquisas em educação: apontamentos sobre o fracasso escolar","Ferreira da Silva, Ana Paula","Cuicuilco; 22(64); 223-244","Cuicuilco","Português","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300012&lang=pt" 
"S0185-16592015000300004-mex","Migrantes yucatecos, itinerarios transnacionales y aprendizajes: la experiencia desde un escenario turístico","Be Ramírez, Pedro Antonio","Cuicuilco; 22(64); 63-87","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300004&lang=pt" 
"S0185-16592015000300007-mex","Antropología e infancia: Reflexiones sobre los sujetos y los objetos","Chacón C., Jerry J.","Cuicuilco; 22(64); 133-153","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300007&lang=pt" 
"S0185-16592015000300002-mex","Revueltas, Lombardo y la clase obrera","Necoechea G., Gerardo","Cuicuilco; 22(64); 11-42","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300002&lang=pt" 
"S1415-790X2015000600158-scl","Diferenças regionais e fatores associados à prática de atividade física no lazer no Brasil: resultados da Pesquisa Nacional de Saúde-2013","Mielke, Grégore Iven, Malta, Deborah Carvalho, Sá, Gisele Balbino Araújo Rodrigues de, Reis, Rodrigo Siqueira, Hallal, Pedro Curi","Revista Brasileira de Epidemiologia; 18(); 158-169","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600158&lang=pt" 
"S1415-790X2015000600238-scl","Fatores de risco e proteção para doenças crônicas por inquérito telefônico nas capitais brasileiras, Vigitel 2014","Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Iser, Betine Pinto Moehlecke, Bernal, Regina Tomie Ivata, Claro, Rafael Moreira, Nardi, Antônio Carlos Figueiredo, Reis, Ademar Arthur Chioro dos, Monteiro, Carlos Augusto","Revista Brasileira de Epidemiologia; 18(); 238-255","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600238&lang=pt" 
"S1870-11912015000200006-mex","Ser coleto: plantas en las casas de El Cerrillo, San Cristóbal de las Casas, México","Montaña Barbano, María M., Huicochea Gómez, Laura, Mejía Lozada, Diana I.","Culturales; 3(2); 181-207","Culturales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912015000200006&lang=pt" 
"S1870-11912015000200001-mex","Entre el discurso religioso y las prácticas de sexualidad femenina en una iglesia pentecostal en Tijuana, México","Espinoza Reyes, Ester","Culturales; 3(2); 17-45","Culturales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-11912015000200001&lang=pt" 
"S0028-37462015000400007-mex","Plasmocitoma de esternón: reconstrucción esternal con malla biológica y barras de titanio. Reporte de caso","Arévalo-Zamora, Caterin, Remolina-Medina, Carlos Emilio, Borraez-Segura, Bernardo Alonso","Neumología y cirugía de tórax; 74(4); 276-280","Neumología y cirugía de tórax","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462015000400007&lang=pt" 
"S0718-04622015000200007-chl","&quot;Vivir tres vidas diferentes&quot;: Trayectorias e identidades de exiliados chilenos en Portugal","Larrea Sáez, Paula, Marques, João Filipe","Atenea (Concepción); (512); 113-136","Atenea (Concepción)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-04622015000200007&lang=pt" 
"S0718-04622015000200010-chl","Los Lisperguer Wittemberg: Luces y sombras de una singular familia alemana presente en la historia de España y Chile","Piedrabuena Ruiz-Tagle, Daniel","Atenea (Concepción); (512); 171-187","Atenea (Concepción)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-04622015000200010&lang=pt" 
"S0718-04622015000200014-chl","Hubo una vez... En torno a las Memorias de un tolstoiano, de fernando Santiván","Cánovas, Rodrigo","Atenea (Concepción); (512); 247-267","Atenea (Concepción)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-04622015000200014&lang=pt" 
"S0718-22012015000200020-chl","Interpretación semiótica de un drama contemporáneo","Gómez Douzet, Jaime","Alpha (Osorno); (41); 301-305","Alpha (Osorno)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012015000200020&lang=pt" 
"S0718-22012015000200004-chl","MIENTRAS TANTO EN LA TIERRA: IRONÍA Y SIMULACRO EN ¡ARRE! HALLEY ¡ARRE!, DE ELVIRA HERNÁNDEZ","Maier, Gonzalo","Alpha (Osorno); (41); 41-49","Alpha (Osorno)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012015000200004&lang=pt" 
