"S0213-12852014000500005-esp","Antidiabéticos orales y odontología","González Montero, C., Manso Platero, F.J., López Alba, A.J.","Avances en Odontoestomatología; 30(5); 271-281","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000500005&lang=pt" 
"S2341-45452014000500006-prt","An uncommon cause of dysphagia in pediatric age","Aquino, Joana, Rocha, Patrícia, Almeida, Susana, Luz, Alexandra","GE-Portuguese Journal of Gastroenterology; 21(5); 203-207","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500006&lang=pt" 
"S2341-45452014000500007-prt","Abcesso hepático amebiano em idade pediátrica: um caminho do intestino ao fígado","Marques, Filipa Carlota, Sanches, Bruno, Guerreiro, Andreia, Nunes, Filipa, Azeredo, Paula","GE-Portuguese Journal of Gastroenterology; 21(5); 208-211","GE-Portuguese Journal of Gastroenterology","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500007&lang=pt" 
"S2341-45452014000500001-prt","Tratamento farmacológico das angiodisplasias gastrointestinais","Chagas, Cristina","GE-Portuguese Journal of Gastroenterology; 21(5); 173-175","GE-Portuguese Journal of Gastroenterology","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500001&lang=pt" 
"S2341-45452014000500002-prt","Octreotide Long-Acting Release is effective in preventing gastrointestinal bleeding due to angiodysplasias","Salgueiro, Paulo, Marcos-Pinto, Ricardo, Liberal, Rodrigo, Lago, Paula, Magalhães, Ricardo, Magalhães, Maria, Ferreira, José, Pedroto, Isabel","GE-Portuguese Journal of Gastroenterology; 21(5); 176-183","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500002&lang=pt" 
"S2341-45452014000500010-prt","Ileocecal neoformation in a Human Immunodeficiency Virus positive patient","Magalhães, Ricardo Küttner, Reis, Fernanda, Pedroto, Isabel","GE-Portuguese Journal of Gastroenterology; 21(5); 217-218","GE-Portuguese Journal of Gastroenterology","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452014000500010&lang=pt" 
"S1516-89132014000500621-scl","Endophytes: exploitation as a tool in plant protection","Dutta, Devanushi, Puzari, Keshab Chandra, Gogoi, Robin, Dutta, Pranab","Brazilian Archives of Biology and Technology; 57(5); 621-629","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500621&lang=pt" 
"S1516-89132014000500742-scl","Effect of CLA supplementation to low-protein diets on the growth performance, carcass characteristics, plasma urea nitrogen concentration, and fatty acid profile in the meat of pigs","Martínez-Aispuro, Manuel, Figueroa-Velasco, José Luis, Zamora-Zamora, Vicente, Cordero-Mora, José Luis, Narciso-Gaytán, Carlos, Sánchez-Torres, María Teresa, Carrillo-Domínguez, Silvia, Castillo-Domínguez, Rosa María","Brazilian Archives of Biology and Technology; 57(5); 742-754","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500742&lang=pt" 
"S1516-89132014000500644-scl","Mixed Cultures Fermentation for the Production of Poly-ß-hydroxybutyrate","Shalin, Thomas, Sindhu, Raveendran, Binod, Parameswaran, Soccol, Carlos Ricardo, Pandey, Ashok","Brazilian Archives of Biology and Technology; 57(5); 644-652","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500644&lang=pt" 
"S1516-89132014000500653-scl","Optimization of fibrinolytic protease production from Bacillus subtilis I-2 using agro-residues","Bajaj, Bijender Kumar, Singh, Satbir, Khullar, Mowkshi, Singh, Kaurab, Bhardwaj, Shikha","Brazilian Archives of Biology and Technology; 57(5); 653-662","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500653&lang=pt" 
"S1516-89132014000500774-scl","Does adaptive strategy for delayed seed dispersion affect extinction probability of a desert species? an assessment using the population viability analysis and glass house experiment","Mathur, Manish","Brazilian Archives of Biology and Technology; 57(5); 774-781","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500774&lang=pt" 
"S1516-89132014000500689-scl","Molecular docking of Anopheles gambiae and Aedes aegypti glutathione S-transferases epsilon 2 (GSTE2) against usnic acid: an evidence of glutathione conjugation","Maia, Rafael Trindade, Nadvorny, Daniela","Brazilian Archives of Biology and Technology; 57(5); 689-694","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500689&lang=pt" 
"S1516-89132014000500695-scl","Performance of calves submitted to protocols using extruded or ground starter","Chaves, Amália Saturnino, Costa, Suely de Fátima, Melo, Leandra Queiroz de, Pereira, Marcos Neves","Brazilian Archives of Biology and Technology; 57(5); 695-700","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500695&lang=pt" 
"S1516-89132014000500736-scl","Activity of encapsulated Lactobacillus bulgaricus in alginate-whey protein microspheres","Chen, Meng-Yan, Zheng, Wei, Dong, Qiu-Yue, Li, Zhen-Hua, Shi, Lu-E, Tang, Zhen-Xing","Brazilian Archives of Biology and Technology; 57(5); 736-741","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500736&lang=pt" 
"S1516-89132014000500728-scl","Molecular characterization of arabica and Conilon coffee plants genotypes by SSR and ISSR markers","Motta, Ludymila Brandão, Soares, Taís Cristina Bastos, Ferrão, Maria Amélia Gava, Caixeta, Eveline Teixeira, Lorenzoni, Rodrigo Monte, Souza Neto, José Dias de","Brazilian Archives of Biology and Technology; 57(5); 728-735","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500728&lang=pt" 
"S1516-89132014000500723-scl","Filamentous fungi isolated from Brazilian semiarid tolerant to metallurgical industry wastes: an ex situ evaluation","Silva Júnior, Flavio Manoel Rodrigues da, Pereira, Sônia Valéria","Brazilian Archives of Biology and Technology; 57(5); 723-727","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500723&lang=pt" 
"S1516-89132014000500706-scl","Date and their processing byproducts as substrates for bioactive compounds production","Tang, Zhen-Xing, Shi, Lu-E, Aleid, Salah Mohammed","Brazilian Archives of Biology and Technology; 57(5); 706-713","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500706&lang=pt" 
"S1516-89132014000500766-scl","Soybean β-Glucosidase immobilisated on chitosan beads and its application in soy drink increase the aglycones","Grade, Luciana Carvalho, Moreira, Amanda Aleixo, Varea, Geni da Silva, Mandarino, José Marcos Gontijo, Silva, Josemeyre Bonifácio da, Ida, Elza Iouko, Ribeiro, Mara Lúcia Luiz","Brazilian Archives of Biology and Technology; 57(5); 766-773","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500766&lang=pt" 
"S1516-89132014000500701-scl","Pre-eclampsia: a life-threatening pregnancy syndrom","Brazdova, Andrea, Keprova, Alena, Zidkova, Jarmila, Madar, Jindrich","Brazilian Archives of Biology and Technology; 57(5); 701-705","Brazilian Archives of Biology and Technology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132014000500701&lang=pt" 
"S0213-12852014000500003-esp","Actualizaciones en la detección precoz de la osteoporosis","Corcuera Flores, J.R., Manso Platero, F.J., Martínez Maestre, M.A., Machuca Portillo, G.","Avances en Odontoestomatología; 30(5); 251-261","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000500003&lang=pt" 
"S1984-70332014000300002-scl","Implications of predictable and unpredictable environmental factors in common bean VCU trials in Minas Gerais","Lima, Lidiane Kely de, Ramalho, Magno Antonio Patto, Abreu, Ângela de Fátima Barbosa, Toledo, Fernando Henrique Ribeiro Barrozo, Ferreira, Ricardo Augusto Diniz Cabral","Crop Breeding and Applied Biotechnology; 14(3); 146-153","Crop Breeding and Applied Biotechnology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332014000300002&lang=pt" 
"S1984-70332014000300006-scl","Effective selection criteria for assessing the resistance of stink bugs complex in soybean","Rocha, Fabiani da, Bermudez, Felipe, Ferreira, Mônica Christina, Oliveira, Kênia Carvalho de, Pinheiro, José Baldin","Crop Breeding and Applied Biotechnology; 14(3); 174-179","Crop Breeding and Applied Biotechnology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332014000300006&lang=pt" 
