"S0034-70942015000500414-scl","Anaesthesia for infant with Jarcho Levin syndrome: case report","Geze, Sukran, Arslan, Ufuk, Tusat, Mustafa","Revista Brasileira de Anestesiologia; 65(5); 414-416","Revista Brasileira de Anestesiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942015000500414&lang=pt" 
"S1415-43662015001000967-scl","Fruit quality of ‘Eva’ e ‘Princesa’ apples grown under nitrogen fertigation in semiarid climate","Miranda, João M. de S., Cavalcante, Ítalo H. L., Oliveira, Inez V. de M., Lopes, Paulo R. C., Assis, Joston S. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 967-972","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000967&lang=pt" 
"S1415-43662015001000913-scl","Estratégias de irrigação com água salina no tomateiro cereja em ambiente protegido","Guedes, Rodolfo A. A., Oliveira, Francisco de A. de, Alves, Rita de C., Medeiros, Ana S. de, Gomes, Lucas P., Costa, Luilson P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 913-919","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000913&lang=pt" 
"S1415-43662015001000939-scl","Light intensity and type of container on producing Cassia grandis L. f. seedlings","Leal, Caio C. P., Torres, Salvador B., Freitas, Rômulo M. O. de, Nogueira, Narjara W., Farias, Raul M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 939-945","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000939&lang=pt" 
"S1415-43662015001000931-scl","Características morfofisiológicas e produtividade da palma forrageira em diferentes lâminas de irrigação","Queiroz, Maria G. de, Silva, Thieres G. F. da, Zolnier, Sérgio, Silva, Servulo M. S. e, Lima, Lucivânia R., Alves, Jandelson de O.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 931-938","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000931&lang=pt" 
"S1415-43662015001000926-scl","Critical levels for soil attributes in irrigated banana plantations in semiarid region","Maia, Celsemy E., Morais, Elis R. C. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 926-930","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000926&lang=pt" 
"S1415-43662015001000920-scl","Use of LST images from MODIS/AQUA sensor as an indication of frost occurrence in RS","Simões, Débora de S., Fontana, Denise C., Vicari, Matheus B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 920-925","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000920&lang=pt" 
"S1415-43662015001000981-scl","Degradação da fibra de coco imersa em soluções alcalinas de cimento e NaOH","Silva, Everton J. da, Marques, Maria L., Velasco, Fermin G., Fornari Junior, Celso C. M., Luzardo, Francisco H. M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 981-988","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000981&lang=pt" 
"S1415-43662015001000989-scl","Efficiency of use of supplementary lighting in rearing of dairy calves during milk feeding stage","Almeida, Gledson L. P. de, Pandorfi, Héliton, Baptista, Fátima, Guiselini, Cristiane, Cruz, Vasco F. da, Almeida, Gleidiana A. P. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 19(10); 989-995","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662015001000989&lang=pt" 
"S0034-737X2015000500502-scl","Uso de biofertilizante na produção de mudas de repolho","Röder, Cinthia, Mógor, Átila Francisco, Szilagyi-Zecchin, Vivian Jaskiw, Fabbrin, Eliseu Geraldo dos Santos, Gemin, Luiz Gabriel","Revista Ceres; 62(5); 502-505","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500502&lang=pt" 
"S0034-737X2015000500483-scl","Potencial de cobertura do solo e supressão de tiririca (Cyperus rotundus) por resíduos culturais de plantas de cobertura","Araújo, Lucas da Silva, Cunha, Paulo César Ribeiro da, Silveira, Pedro Marques da, Sousa Netto, Maurílio de, Oliveira, Fernando Castro de","Revista Ceres; 62(5); 483-488","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500483&lang=pt" 
"S0034-737X2015000500430-scl","Avaliação de clones de seringueira para a região noroeste do Estado de São Paulo","Alem, Hernandes Martins, Gouvêa, Lígia Regina Lima, Silva, Guilherme Augusto Peres, Oliveira, Andre Luíz Bombonato de, Gonçalves, Paulo de Souza","Revista Ceres; 62(5); 430-437","Revista Ceres","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2015000500430&lang=pt" 
"S1807-25772015000500268-scl","Avaliação dos padrões de morfologia e inserção dos freios labiais em pacientes da clínica-escola de odontologia do Centro Universitário de João Pessoa - PB","RIBEIRO, Isabella Lima Arrais, FERNANDES, Thiago Lopes, TRIGUEIRO, Desiree Almeida, SOUZA, Consuelo Fernanda Macedo de, MEDEIROS JÚNIOR, Martinho Dinoá","Revista de Odontologia da UNESP; 44(5); 268-272","Revista de Odontologia da UNESP","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772015000500268&lang=pt" 
"S0103-90162015000500377-scl","Effect of partial soil wetting on transpiration, vegetative growth and root system of young orange trees","Vellame, Lucas Melo, Fraga Júnior, Eusímio Felisbino, Coelho, Rubens Duarte","Scientia Agricola; 72(5); 377-384","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500377&lang=pt" 
"S0103-90162015000500452-scl","24-h variation in soil respiration after a long dry season in a Sudano-Sahelian region","Yemadje, Pierrot Lionel, Guibert, Hervé, Blavet, Didier, Olina, Jean-Paul, Chevallier, Tiphaine, Deleporte, Philippe, Bernoux, Martial","Scientia Agricola; 72(5); 452-458","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500452&lang=pt" 
"S0103-90162015000500385-scl","Energy balance and evapotranspiration of melon grown with plastic mulch in the Brazilian semiarid region","Borges, Valéria Peixoto, Silva, Bernardo Barbosa da, Espínola Sobrinho, José, Ferreira, Rafael da Costa, Oliveira, Alexsandra Duarte de, Medeiros, José Francismar de","Scientia Agricola; 72(5); 385-392","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500385&lang=pt" 
"S0103-90162015000500393-scl","Model-predicted ammonia emission from two broiler houses with different rearing systems","Lima, Nilsa Duarte Silva, Garcia, Rodrigo Garófallo, Nääs, Irenilza Alencar, Caldara, Fabiana Ribeiro, Ponso, Roselaine","Scientia Agricola; 72(5); 393-399","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500393&lang=pt" 
"S0103-90162015000500400-scl","Purified cellulose, soybean hulls and citrus pulp as a source of fiber for weaned piglets","Pascoal, Leonardo Augusto Fonseca, Thomaz, Maria Cristina, Watanabe, Pedro Henrique, Ruiz, Urbano dos Santos, Amorim, Alessandro Borges, Daniel, Everton, Silva, Susana Zaneti da","Scientia Agricola; 72(5); 400-410","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500400&lang=pt" 
"S0103-90162015000500411-scl","Four-way data analysis within the linear mixed modelling framework","Studnicki, Marcin, Mądry, Wiesław, Derejko, Adriana, Noras, Kinga, Wójcik-Gront, Elżbieta","Scientia Agricola; 72(5); 411-419","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500411&lang=pt" 
"S0103-90162015000500420-scl","Traditional Eastern Spanish varieties of tomato","Cortés-Olmos, Carles, Valcárcel, José Vicente, Roselló, Josep, Díez, Maria José, Cebolla-Cornejo, Jaime","Scientia Agricola; 72(5); 420-431","Scientia Agricola","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162015000500420&lang=pt" 
