"S1692-88572014000100009-col","Mimesis en Platón y Adorno","Escobar Moncada, Jairo","Eidos; (20); 173-220","Eidos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-88572014000100009&lang=pt" 
"S0102-36162014000100100-scl","Errata em &quot;Sutura do menisco pela técnica all-inside com o dispositivo Fast-Fix&quot;","Albertoni, Leonardo José Bernardes, Schumacher, Felipe Conrado, Ventura, Matheus Henrique Araújo, Franciozi, Carlos Eduardo da Silveira, Debieux, Pedro, Kubota, Marcelo Seiji, Granata Júnior, Geraldo Sérgio de Mello, Luzo, Marcus Vinícius Malheiros, Queiroz, Antônio Altenor Bessa de, Carneiro Filho, Mario","Revista Brasileira de Ortopedia; 49(1); 100-100","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100100&lang=pt" 
"S0102-36162014000100025-scl","Avaliação dos resultados da redução aberta e da fixação interna das fraturas graves da extremidade proximal do úmero em idosos","Miyazaki, Alberto Naoki, Fregoneze, Marcelo, Santos, Pedro Doneux, Silva, Luciana Andrade da, Val Sella, Guilherme do, Fonseca Filho, João Manoel, Ferreira, Marco Tonding, Davanso Filho, Paulo Roberto, Checchia, Sergio Luiz","Revista Brasileira de Ortopedia; 49(1); 25-30","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100025&lang=pt" 
"S0102-36162014000100031-scl","Avaliação do tratamento cirúrgico da doença de Dupuytren pela técnica da palma aberta modificada","Guilhen, Thiago Almeida, Vieira, Ana Beatriz Macedo, Castro, Marcelo Claudiano de, Hirata, Helton Hiroshi, Machado, Itibagi Rocha","Revista Brasileira de Ortopedia; 49(1); 31-36","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100031&lang=pt" 
"S0102-36162014000100098-scl","Ligamento anterolateral do joelho - visibilidade na ressonância nuclear magnética","Gossner, Johannes","Revista Brasileira de Ortopedia; 49(1); 98-99","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100098&lang=pt" 
"S0102-36162014000100094-scl","Luxação anterior exposta do quadril em um adulto: relato de caso e revisão da literatura","Oliveira, Anderson Luiz de, Machado, Eduardo Gomes","Revista Brasileira de Ortopedia; 49(1); 94-97","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100094&lang=pt" 
"S0102-36162014000100013-scl","Níveis de evidência da cirurgia de joelho em periódicos nacionais","Rosário, Davi Araújo Veiga, Gracitelli, Guilherme Conforto, Luzo, Marcus Vinícius Malheiros, Carneiro Filho, Mario, Cohen, Moisés, Franciozi, Carlos Eduardo da Silveira","Revista Brasileira de Ortopedia; 49(1); 13-16","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100013&lang=pt" 
"S0102-36162014000100089-scl","Fasciíte nodular em quirodáctilo que simula neoplasia maligna de partes moles","Monteiro, Soraya Silveira, Ribeiro, Diva Helena, Rodrigues, Tatiane Cantarelli, Gontijo Junior, Gerson Ferreira, Arruda, Kylza, Fernandes, Eloy De Avila","Revista Brasileira de Ortopedia; 49(1); 89-93","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100089&lang=pt" 
"S0102-36162014000100082-scl","Osteoma osteóide de acrômio que simula dor acrômio-clavicular","Miyazaki, Alberto Naoki, Fregoneze, Marcelo, Santos, Pedro Doneux, Silva, Luciana Andrade da, Val Sella, Guilherme do, Lopes Neto, Douglas Lobato, Muchiuti Junior, Melvis, Checchia, Sergio Luiz","Revista Brasileira de Ortopedia; 49(1); 82-85","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100082&lang=pt" 
"S0102-36162014000100086-scl","Síndrome compartimental pós-fratura de platô tibial","Pitta, Guilherme Benjamin Brandão, Santos, Thays Fernanda Avelino dos, Santos, Fernanda Thaysa Avelino dos, Costa Filho, Edelson Moreira da","Revista Brasileira de Ortopedia; 49(1); 86-88","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100086&lang=pt" 
"S0102-36162014000100078-scl","Fasciíte necrosante pós-osteossíntese de fratura transtrocantérica do fêmur","Santos, Leandro Emílio Nascimento, Pires, Robinson Esteves Santos, Figueiredo, Leonardo Brandão, Soares, Eduardo Augusto Marques","Revista Brasileira de Ortopedia; 49(1); 78-81","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100078&lang=pt" 
"S0102-36162014000100001-scl","O caminho da qualidade editorial","Camanho, Gilberto Luis","Revista Brasileira de Ortopedia; 49(1); 1-2","Revista Brasileira de Ortopedia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162014000100001&lang=pt" 
