"S0100-39842001000500019-scl","Carcinoma bronquíolo-alveolar: aspectos na tomografia computadorizada de alta resolução","Moreira, Luiza Beatriz Melo","Radiologia Brasileira; 34(5); 298-298","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000500019&lang=pt" 
"S0100-204X2001001000002-scl","Trocas gasosas de mudas de videira, obtidas por dois porta-enxertos, submetidas à deficiência hídrica","Souza, Claudia Rita de, Soares, Ângela Maria, Regina, Murillo de Albuquerque","Pesquisa Agropecuária Brasileira; 36(10); 1221-1230","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000002&lang=pt" 
"S0100-204X2001001000003-scl","Survival of pathogens on soybean debris under no-tillage and conventional tillage systems","Almeida, Álvaro Manuel Rodrigues, Saraiva, Odilon Ferreira, Farias, José Renato Bouças, Gaudêncio, Celso Almeida, Torres, Eleno","Pesquisa Agropecuária Brasileira; 36(10); 1231-1238","Pesquisa Agropecuária Brasileira","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000003&lang=pt" 
"S0100-204X2001001000010-scl","Caracterização mineralógica de solos tropicais por sensoriamento remoto hiperespectral","Pizarro, Marco Antonio, Epiphanio, José Carlos Neves, Galvão, Lênio Soares","Pesquisa Agropecuária Brasileira; 36(10); 1277-1286","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000010&lang=pt" 
"S0100-204X2001001000014-scl","Rendimiento y composición mineral del forraje de una pradera permanente fertilizada con magnesio","Balocchi, Oscar, Pinochet, Dante, Wittwer, Fernando, Contreras, Pedro, Echeverria, Rodrigo, Guzmán, Francisco","Pesquisa Agropecuária Brasileira; 36(10); 1309-1317","Pesquisa Agropecuária Brasileira","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000014&lang=pt" 
"S1020-49892001001000003-spa","Efectividad de una vacuna antigripal en una población laboral colombiana","Mesa Duque, Stella Sofía, Pérez Moreno, Alberto, Hurtado, Graciela, Arbeláez Montoya, María Patricia","Revista Panamericana de Salud Pública; 10(4); 232-239","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000003&lang=pt" 
"S1020-49892001001000004-spa","Rotavirus diarrhea disease burden in Peru: the need for a rotavirus vaccine and its potential cost savings","Ehrenkranz, Peter, Lanata, Claudio F., Penny, Mary E., Salazar-Lindo, Eduardo, Glass, Roger I.","Revista Panamericana de Salud Pública; 10(4); 240-248","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001001000004&lang=pt" 
"S0100-204X2001001000006-scl","Reação de genótipos de soja ao alumínio em hidroponia e no solo","Souza, Luiz Augusto Copati","Pesquisa Agropecuária Brasileira; 36(10); 1255-1260","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000006&lang=pt" 
"S0100-204X2001001000012-scl","Efeito da raça, dieta, época e ordem de parição na concentração de imunoglobulina G no colostro de suínos","Machado Neto, Raul, Packer, Irineu Umberto, Menten, José Fernando, Lavorenti, Abel","Pesquisa Agropecuária Brasileira; 36(10); 1295-1299","Pesquisa Agropecuária Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2001001000012&lang=pt" 
"S0036-36342001000500009-spa","Uso y verificación con indicadores biológicos en esterilizadores de cirujanos dentistas de San Luis Potosí, México","Patiño-Marín, Nuria, Loyola-Rodríguez, Juan Pablo, Tovar-Reyes, Luis Fernando","Salud Pública de México; 43(5); 455-458","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500009&lang=pt" 
"S0036-36342001000500010-spa","Prevalencia de diabetes mellitus e hiperlipidemias en indígenas otomíes","Alvarado-Osuna, Claudia, Milian-Suazo, Feliciano, Valles-Sánchez, Victoria","Salud Pública de México; 43(5); 459-463","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500010&lang=pt" 
"S0036-36342001000500001-spa","La calidad de la atención de las fracturas de fémur por accidente de trabajo no sólo se puede inferir de los cuidados médicos en el tercer nivel de atención","Haro-García, Luis","Salud Pública de México; 43(5); 389-391","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500001&lang=pt" 
"S0036-36342001000500013-spa","Mística, ciencia y política en la construcción de sistemas de salud. La experiencia de Chile","Jiménez de la Jara, Jorge","Salud Pública de México; 43(5); 485-493","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500013&lang=pt" 
"S0036-36342001000500012-spa","Panorama epidemiológico del tabaquismo en México","Tapia-Conyer, Roberto, Kuri-Morales, Pablo, Hoy-Gutiérrez, María Jesús","Salud Pública de México; 43(5); 478-484","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500012&lang=pt" 
"S0036-36342001000500008-spa","Aprender de lo sucedido. Análisis de las quejas presentadas ante la Comisión Nacional de Arbitraje Médico","Valdés-Salgado, Raydel, Molina-Leza, Joaquín, Solís-Torres, Cuauhtémoc","Salud Pública de México; 43(5); 444-454","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500008&lang=pt" 
"S0036-36342001000500006-spa","Validación de una escala de autoeficacia para la prevención del SIDA en adolescentes","López-Rosales, Fuensanta, Moral-de la Rubia, José","Salud Pública de México; 43(5); 421-432","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500006&lang=pt" 
"S0036-36342001000500005-spa","The prevalence and treatment of hypertension in the elderly population of the Mexican Institute of Social Security","García-Peña, Carmen, Thorogood, Margaret, Reyes, Sandra, Salmerón-Castro, Jorge, Durán, Carlos","Salud Pública de México; 43(5); 415-420","Salud Pública de México","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500005&lang=pt" 
"S0036-36342001000500004-spa","Menopausia: representaciones sociales y prácticas","Pelcastre-Villafuerte, Blanca, Garrido-Latorre, Francisco, León-Reyes, Verónica de","Salud Pública de México; 43(5); 408-414","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500004&lang=pt" 
"S0036-36342001000500003-spa","Relación entre las reservas de hierro maternas y del recién nacido","Vásquez-Molina, María Eugenia, Corral-Terrazas, Martha, Apezteguia, María Angélica, Carmona-Sawasky, Jorge, Levario-Carrillo, Margarita","Salud Pública de México; 43(5); 402-407","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500003&lang=pt" 
"S0066-782X2001001400001-scl","Diretrizes da Sociedade Brasileira de Cardiologia sobre Angina Instável e Infarto Agudo do Miocárdio sem Supradesnível do Segmento ST: PARTE I Estratificação de Risco e Condutas nas primeiras 12 horas após a chegada do paciente ao Hospital","Nicolau, José Carlos, Cesar, Luiz Antonio Machado, Timerman, Ari, Piegas, Leopoldo Soares, Marin-Neto, José Antonio","Arquivos Brasileiros de Cardiologia; 77(); 3-23","Arquivos Brasileiros de Cardiologia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2001001400001&lang=pt" 
"S0036-36342001000500011-spa","Políticas y programas de alimentación y nutrición en México","Barquera, Simón, Rivera-Dommarco, Juan, Gasca-García, Alejandra","Salud Pública de México; 43(5); 464-477","Salud Pública de México","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342001000500011&lang=pt" 
