"S0717-75262010000300013-chl","Vitaminas C y E para la prevención de las complicaciones de la hipertensión en el embarazo","Vergara R, Angie, Carvajal C., Jorge, Vera PG, Claudio","Revista chilena de obstetricia y ginecología; 75(3); 213-215","Revista chilena de obstetricia y ginecología","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262010000300013&lang=pt" 
"S0211-69952010000200019-esp","Pulmonary toxicity associated with sirolimus following kidney transplantation: computed tomography findings","Davaus Gasparetto, T., Marchiori, Edson, Menezes, P., Zanetti, G.","Nefrología (Madrid); 30(2); 259-260","Nefrología (Madrid)","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200019&lang=pt" 
"S0211-69952010000200021-esp","Efecto del trasplante renal en la disfunción ventricular de un paciente en hemodiálisis","Quintanar Lartundo, J.A., Fernández Fresnedo, Gema, Ruiz Delgado, B., Arias, M.","Nefrología (Madrid); 30(2); 261-262","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200021&lang=pt" 
"S0211-69952010000200007-esp","Valoración de la nueva ecuación CKD-EPI para la estimación del filtrado glomerular","Montañés Bermúdez, Rosario, Bover Sanjuán, J., Oliver Samper, A., Ballarín Castán, J.A., Gràcia García, S.","Nefrología (Madrid); 30(2); 185-194","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200007&lang=pt" 
"S0211-69952010000200014-esp","La medida de la dosis de diálisis mediante Kt por dialisancia iónica revela una menor adecuación que la medida por Kt/V UREA en la insificiencia renal aguda de pacientes críticos","Serra Cabañas, N., Barros Freiría, X., Garro Martínez, J., Blasco Pelicano, M., Maduell Canals, F., Torras Rabasa, A., Poch López de Briñas, Esteban","Nefrología (Madrid); 30(2); 232-235","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200014&lang=pt" 
"S0211-69952010000200026-esp","Mielinólisis o desequilibrio tardío en diálisis","Quiñones Ortiz, Luis, Suárez Laurés, A., Pérez Carvajal, A.J., Pobes, A.","Nefrología (Madrid); 30(2); 266-267","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200026&lang=pt" 
"S0211-69952010000200028-esp","Un caso de vasculitis p-ANCA positivo con derrame pericárdico asociado","Suárez Laurés, Ana María, Quiñones, L., Torres, A., Pobes, A., Forascepi, R.","Nefrología (Madrid); 30(2); 268-269","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200028&lang=pt" 
"S0211-69952010000200022-esp","Hipernatremia grave, hiperfosforemia, acidosis metabólica y fracaso renal secundarios a la administración de enemas de limpieza","Vega Tejedor, G., Ruiz-Zorrilla López, Carlos, Soler González, J.F., Ruiz-Zorrilla López, R., Rodríguez Martín, F., Acebal Botín, A.","Nefrología (Madrid); 30(2); 262-263","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200022&lang=pt" 
"S0211-69952010000200027-esp","Primoinfección por citomegalovirus como causa de desarrollo de crioaglutininas y crioglobulinas en una paciente sometida a trasplante renal","Fernández, E.J., Auyanet Saavedra, Íngrid, Guerra, R., Pérez, M.A., Bosch, E., Ramírez, A., Suria, S., Checa, M.D.","Nefrología (Madrid); 30(2); 267-268","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200027&lang=pt" 
"S0211-69952010000200001-esp","Nuevas fórmulas para estimar el filtrado glomerular: Hacia una mayor precisión en el diagnóstico de la enfermedad renal crónica","Alcázar Arroyo, Roberto, Albalate, M.","Nefrología (Madrid); 30(2); 143-146","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200001&lang=pt" 
"S0211-69952010000200016-esp","Acute lupus hemophagocytic syndrome: report of a case","Botelho, Carlos, Ferrer, F., Francisco, L., Maia, P., Mendes, T., Carreira, A.","Nefrología (Madrid); 30(2); 247-251","Nefrología (Madrid)","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200016&lang=pt" 
"S0211-69952010000200017-esp","Tratamiento de inducción combinando inmunoglobulinas, plasmaféresis y rituximab en pacientes hipersensibilizados que reciben trasplante renal de cadáver","Rufino Hernández, J. Margarita, Cabello Moya, E., González-Posada, J.M., Hernández Marrero, D., Pérez Tamajón, L., Marrero Miranda, D., García Rebollo, S., Martín Urcuyo, B., Rodríguez Hernández, A., Franco Maside, A., Barrios del Pino, Y., Rodríguez Rodríguez, R., Maceira Cruz, B., Torres Ramírez, A., Salido Ruiz, E.","Nefrología (Madrid); 30(2); 252-257","Nefrología (Madrid)","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952010000200017&lang=pt" 
